first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2014-12-26,HOU,MEM,2483,10,17,2,4,10,11,1,7,8,10,0,3,2,1,32,63.0
Kenneth,Faried,2014-12-26,DEN,MIN,1786,11,15,0,0,4,5,12,13,25,3,0,0,4,5,26,59.75
Jared,Dudley,2014-12-26,MIL,ATL,1468,10,10,4,4,0,0,1,3,4,2,4,0,1,3,24,41.5
Jarrett,Jack,2014-12-26,BRK,BOS,2043,8,14,1,2,10,10,0,7,7,5,3,1,4,1,27,49.75
Marc,Gasol,2014-12-26,MEM,HOU,2331,12,21,1,1,4,4,0,8,8,4,0,2,0,2,29,49.5
LeBron,James,2014-12-26,CLE,ORL,2216,10,20,0,5,9,11,0,5,5,8,2,2,4,1,29,53.25
Paul,Millsap,2014-12-26,ATL,MIL,1823,8,10,1,1,5,6,3,8,11,2,2,1,4,0,22,43.25
Greg,Monroe,2014-12-26,DET,IND,1855,7,11,0,0,5,8,5,10,15,1,3,1,1,1,19,46.75
Anthony,Davis,2014-12-26,NOP,SAS,2263,8,19,0,0,6,6,1,11,12,3,2,5,1,1,22,55.0
Marcus,Morris,2014-12-26,PHO,SAC,1696,7,12,6,7,0,0,3,6,9,5,1,0,1,0,20,43.25
Damian,Lillard,2014-12-26,POR,PHI,1950,9,17,3,8,7,7,0,5,5,9,1,0,7,1,28,47.75
Russell,Westbrook,2014-12-26,OKC,CHO,1527,11,21,1,1,6,6,1,1,2,5,2,1,6,2,29,42.5
Tony,Wroten,2014-12-26,PHI,POR,1631,7,13,1,4,7,9,1,3,4,4,2,0,2,2,22,36.5
Thaddeus,Young,2014-12-26,MIN,DEN,1926,10,21,0,1,3,4,2,4,6,4,2,0,0,2,23,40.5
Cory,Joseph,2014-12-26,SAS,NOP,2300,8,9,1,1,3,4,0,3,3,5,0,1,3,2,20,32.25
Gorgui,Dieng,2014-12-26,MIN,DEN,2134,5,12,0,0,4,6,3,9,12,2,2,5,0,2,14,46.0
Wesley,Matthews,2014-12-26,POR,PHI,1657,9,18,7,14,0,0,0,1,1,2,1,0,1,0,25,34.25
Ryan,Anderson,2014-12-26,NOP,SAS,1954,7,15,2,6,6,6,2,5,7,2,1,0,1,3,22,36.25
Brandon,Jennings,2014-12-26,DET,IND,1705,6,12,2,5,0,0,2,2,4,10,2,0,1,2,14,38.5
Tim,Duncan,2014-12-26,SAS,NOP,2057,8,14,0,0,4,4,0,11,11,4,1,2,4,2,20,43.75
Rajon,Rondo,2014-12-26,DAL,LAL,2083,10,17,1,1,0,2,2,6,8,7,1,0,4,2,21,42.0
Andrew,Wiggins,2014-12-26,MIN,DEN,2469,8,18,1,3,5,8,3,3,6,3,0,2,0,4,22,38.5
Jeff,Green,2014-12-26,BOS,BRK,2013,10,18,1,5,1,2,0,3,3,5,0,0,0,3,22,33.75
D.J.,Augustin,2014-12-26,DET,IND,1446,6,8,1,3,1,2,1,0,1,8,1,0,1,2,14,29.25
Alan,Anderson,2014-12-26,BRK,BOS,1476,5,7,3,4,2,2,1,0,1,2,2,0,0,1,15,24.75
Eric,Bledsoe,2014-12-26,PHO,SAC,2031,7,11,1,3,3,5,1,4,5,6,0,0,2,2,18,32.75
Solomon,Hill,2014-12-26,IND,DET,2248,4,8,1,2,5,5,1,2,3,4,1,0,0,0,14,26.25
Kevin,Love,2014-12-26,CLE,ORL,1993,7,17,3,8,5,5,1,6,7,2,0,0,2,1,22,34.25
Nicolas,Batum,2014-12-26,POR,PHI,1712,5,8,1,4,3,3,1,3,4,3,1,0,1,0,14,25.5
Zaza,Pachulia,2014-12-26,MIL,ATL,1563,6,9,0,0,2,2,1,7,8,2,3,0,2,3,14,32.0
Dion,Waiters,2014-12-26,CLE,ORL,1999,6,14,0,1,5,5,0,3,3,1,3,1,0,2,17,30.25
Brandon,Knight,2014-12-26,MIL,ATL,1679,5,11,2,6,4,4,1,4,5,3,2,1,3,0,16,32.25
Carlos,Boozer,2014-12-26,LAL,DAL,1281,9,16,0,0,0,1,3,5,8,0,1,0,0,2,18,30.0
Jared,Sullinger,2014-12-26,BOS,BRK,1901,8,16,2,5,1,1,2,6,8,2,0,0,1,2,19,32.5
Derrick,Williams,2014-12-26,SAC,PHO,1348,7,9,1,2,1,3,1,4,5,0,1,0,1,0,16,24.25
Tyler,Zeller,2014-12-26,BOS,BRK,1414,6,9,0,0,2,2,2,7,9,1,1,1,2,1,14,29.75
Evan,Fournier,2014-12-26,ORL,CLE,2066,5,10,2,3,3,3,1,3,4,2,2,1,1,3,15,29.5
Markieff,Morris,2014-12-26,PHO,SAC,1826,8,11,1,1,0,0,0,2,2,1,3,0,3,1,17,26.0
Omri,Casspi,2014-12-26,SAC,PHO,1063,3,5,0,0,5,6,2,3,5,2,1,1,0,1,11,24.25
Monta,Ellis,2014-12-26,DAL,LAL,2026,6,12,0,2,3,5,0,0,0,7,3,0,2,2,15,30.5
Darren,Collison,2014-12-26,SAC,PHO,2175,5,12,4,7,5,6,0,1,1,2,3,0,3,2,19,29.75
Andre,Drummond,2014-12-26,DET,IND,1668,9,12,0,0,2,8,2,4,6,0,3,1,4,5,20,33.5
Roy,Hibbert,2014-12-26,IND,DET,1373,5,10,0,0,9,10,1,4,5,0,0,0,0,6,19,25.25
Serge,Ibaka,2014-12-26,OKC,CHO,1484,5,14,3,7,0,0,4,10,14,0,0,4,0,2,13,40.0
Jrue,Holiday,2014-12-26,NOP,SAS,2079,6,14,1,2,2,4,0,5,5,7,2,2,3,2,15,38.75
Josh,Smith,2014-12-26,HOU,MEM,1895,9,21,0,2,3,3,4,4,8,3,0,0,2,3,21,34.5
Alex,Len,2014-12-26,PHO,SAC,1407,5,9,0,0,0,0,5,6,11,0,0,5,1,2,10,33.25
Mason,Plumlee,2014-12-26,BRK,BOS,2158,6,7,0,0,2,6,3,9,12,3,0,1,4,2,14,33.5
Charlie,Villanueva,2014-12-26,DAL,LAL,1245,5,9,3,6,0,0,1,2,3,1,0,4,0,2,13,27.75
Rudy,Gay,2014-12-26,SAC,PHO,2068,7,15,0,1,2,2,0,4,4,5,2,0,2,1,16,31.5
Nikola,Vucevic,2014-12-26,ORL,CLE,2091,6,10,0,0,0,0,0,8,8,7,0,0,1,3,12,32.0
Ed,Davis,2014-12-26,LAL,DAL,1754,1,6,0,0,8,10,8,3,11,2,0,1,1,2,10,28.25
Beno,Udrih,2014-12-26,MEM,HOU,1251,7,12,1,4,2,3,0,3,3,2,0,0,0,3,17,24.25
Tyson,Chandler,2014-12-26,DAL,LAL,1843,5,7,0,0,5,7,3,9,12,1,0,1,4,4,15,31.5
Wilson,Chandler,2014-12-26,DEN,MIN,2431,7,21,2,9,5,6,0,4,4,1,1,2,0,3,21,34.5
Jerryd,Bayless,2014-12-26,MIL,ATL,1538,3,7,1,3,5,5,0,1,1,4,0,1,0,1,12,21.75
C.J.,Watson,2014-12-26,IND,DET,1938,6,8,2,3,0,2,0,4,4,6,0,1,4,1,14,29.0
Avery,Bradley,2014-12-26,BOS,BRK,1899,7,14,3,5,0,0,0,4,4,2,1,0,1,3,17,28.0
Tristan,Thompson,2014-12-26,CLE,ORL,2405,3,8,0,0,3,3,6,7,13,0,1,1,0,3,9,29.25
Brian,Roberts,2014-12-26,CHO,OKC,1115,5,9,3,5,4,4,0,2,2,0,0,0,2,1,17,20.0
Henry,Sims,2014-12-26,PHI,POR,904,4,6,0,0,0,0,4,4,8,1,0,1,0,0,8,21.5
Trevor,Ariza,2014-12-26,HOU,MEM,2400,5,13,4,10,1,2,1,9,10,1,2,1,2,4,15,36.0
Nerlens,Noel,2014-12-26,PHI,POR,1698,4,9,0,0,0,2,1,6,7,2,4,2,1,1,8,31.25
Ty,Lawson,2014-12-26,DEN,MIN,2336,6,17,0,2,4,4,1,2,3,11,0,0,4,3,16,34.25
Quincy,Pondexter,2014-12-26,MEM,HOU,1187,5,10,0,2,4,5,2,1,3,0,0,0,0,0,14,17.75
Wayne,Ellington,2014-12-26,LAL,DAL,1624,4,10,2,5,2,2,1,4,5,3,2,0,2,1,12,26.75
Kentavious,Caldwell-Pope,2014-12-26,DET,IND,2041,6,13,2,5,1,1,0,3,3,1,2,0,1,2,15,24.75
Goran,Dragic,2014-12-26,PHO,SAC,1929,6,15,2,5,2,2,0,1,1,6,0,0,2,1,16,26.25
Mike,Miller,2014-12-26,CLE,ORL,2307,3,8,3,8,0,0,0,5,5,5,2,0,0,4,9,28.25
Dirk,Nowitzki,2014-12-26,DAL,LAL,1464,5,13,0,1,4,4,0,8,8,0,1,0,0,1,14,26.0
Austin,Rivers,2014-12-26,NOP,SAS,1750,5,13,1,3,1,2,1,2,3,5,1,0,0,1,12,25.75
Anthony,Morrow,2014-12-26,OKC,CHO,1697,4,7,3,6,0,0,0,4,4,1,1,0,0,3,11,21.0
Jonas,Jerebko,2014-12-26,DET,IND,1700,3,7,1,3,3,4,0,6,6,3,0,1,0,3,10,24.5
Tayshaun,Prince,2014-12-26,MEM,HOU,1762,4,12,0,2,0,2,6,3,9,4,1,0,0,0,8,27.25
Dorell,Wright,2014-12-26,POR,PHI,1160,3,6,2,4,0,0,0,2,2,3,2,2,1,2,8,23.5
Al,Horford,2014-12-26,ATL,MIL,1487,5,9,0,0,3,4,0,5,5,2,0,2,3,1,13,24.75
Tony,Allen,2014-12-26,MEM,HOU,1563,4,11,0,1,2,2,2,1,3,6,2,1,1,6,10,28.25
K.J.,McDaniels,2014-12-26,PHI,POR,1520,3,8,0,1,6,8,1,3,4,0,0,3,1,1,12,22.5
Isaiah,Thomas,2014-12-26,PHO,SAC,1743,7,17,2,7,1,1,1,2,3,5,1,0,3,4,17,29.75
Reggie,Evans,2014-12-26,SAC,PHO,1895,5,13,0,1,1,2,9,7,16,1,1,0,3,4,11,33.0
Jodie,Meeks,2014-12-26,DET,IND,1234,6,9,1,2,0,0,0,0,0,0,0,1,0,2,13,15.5
Patrick,Beverley,2014-12-26,HOU,MEM,2087,5,12,2,5,0,0,2,2,4,5,0,0,1,3,12,25.0
Jeff,Teague,2014-12-26,ATL,MIL,1427,5,10,0,3,2,2,0,0,0,4,3,1,3,4,12,24.5
Dewayne,Dedmon,2014-12-26,ORL,CLE,1146,3,3,0,0,2,4,3,3,6,0,0,1,0,3,8,17.5
Miles,Plumlee,2014-12-26,PHO,SAC,1001,1,3,0,0,2,2,3,3,6,0,0,5,0,0,4,21.5
Ben,Gordon,2014-12-26,ORL,CLE,1161,4,6,2,4,0,1,0,2,2,2,0,0,0,1,10,16.5
O.J.,Mayo,2014-12-26,MIL,ATL,1215,5,8,1,2,0,0,1,4,5,3,0,0,2,2,11,21.25
Jameer,Nelson,2014-12-26,BOS,BRK,1012,1,3,1,1,2,3,0,3,3,8,0,0,0,2,5,21.25
Wesley,Johnson,2014-12-26,LAL,DAL,1759,3,14,2,5,3,5,4,6,10,3,1,1,1,2,11,32.5
Johnny,O'Bryant,2014-12-26,MIL,ATL,1242,5,9,0,0,2,4,1,3,4,0,0,0,0,1,12,17.0
Manu,Ginobili,2014-12-26,SAS,NOP,1608,5,10,2,5,0,0,0,3,3,5,0,0,3,1,12,22.75
Chandler,Parsons,2014-12-26,DAL,LAL,1956,6,9,0,2,0,0,0,1,1,2,0,0,1,2,12,15.75
Timofey,Mozgov,2014-12-26,DEN,MIN,2024,4,9,0,0,3,4,5,9,14,0,0,0,3,3,11,27.0
