first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Anthony,Davis,2015-01-26,NOP,PHI,1832,12,19,0,0,8,8,5,5,10,3,3,4,0,3,32,63.0
Zach,Randolph,2015-01-26,MEM,ORL,2019,8,13,0,2,8,8,3,7,10,6,1,1,3,3,24,48.0
Gordon,Hayward,2015-01-26,UTA,BOS,2130,7,17,4,5,8,12,2,4,6,3,3,2,1,2,26,49.5
Arron,Afflalo,2015-01-26,DEN,LAC,2206,8,13,2,4,0,0,1,2,3,6,3,1,1,0,18,39.25
Beno,Udrih,2015-01-26,MEM,ORL,1563,6,8,1,2,2,2,1,1,2,5,4,0,1,1,15,33.0
Ty,Lawson,2015-01-26,DEN,LAC,2075,7,12,0,0,5,6,0,3,3,11,0,0,3,1,19,37.75
Jamal,Crawford,2015-01-26,LAC,DEN,1815,6,14,3,7,8,9,1,3,4,3,2,0,2,2,23,37.0
Tayshaun,Prince,2015-01-26,BOS,UTA,1802,7,10,2,3,3,4,0,2,2,5,0,0,0,1,19,30.0
Ryan,Anderson,2015-01-26,NOP,PHI,1466,7,14,4,5,1,2,4,3,7,0,3,0,0,1,19,35.75
Andrew,Wiggins,2015-01-26,MIN,OKC,2298,7,14,0,1,9,12,3,1,4,2,2,1,3,3,23,35.5
Matt,Barnes,2015-01-26,LAC,DEN,2021,7,11,2,4,2,2,1,2,3,2,2,2,1,5,18,33.25
K.J.,McDaniels,2015-01-26,PHI,NOP,1668,5,8,1,1,5,6,1,3,4,1,3,2,2,2,16,32.0
Thaddeus,Young,2015-01-26,MIN,OKC,2530,8,20,0,1,6,6,2,6,8,3,2,0,3,0,22,39.0
Rudy,Gobert,2015-01-26,UTA,BOS,1566,4,4,0,0,0,0,4,6,10,2,0,3,0,0,8,29.5
Chris,Paul,2015-01-26,LAC,DEN,2086,7,11,1,3,0,0,0,5,5,8,1,0,3,1,15,34.25
Reggie,Jackson,2015-01-26,OKC,MIN,1574,5,7,1,1,3,3,1,1,2,2,3,0,2,0,14,25.0
Victor,Oladipo,2015-01-26,ORL,MEM,1964,6,11,1,3,5,6,1,6,7,2,2,0,3,2,18,32.75
Serge,Ibaka,2015-01-26,OKC,MIN,2147,6,13,1,3,0,0,5,14,19,0,2,2,3,2,13,43.75
Nikola,Vucevic,2015-01-26,ORL,MEM,2356,6,13,0,0,6,7,3,9,12,0,2,1,4,2,18,37.0
Blake,Griffin,2015-01-26,LAC,DEN,2055,6,17,0,0,2,4,2,7,9,10,1,1,2,1,14,43.25
DeAndre,Jordan,2015-01-26,LAC,DEN,2088,3,5,0,0,1,1,4,8,12,0,3,4,1,3,7,35.5
Marc,Gasol,2015-01-26,MEM,ORL,2068,5,13,0,1,6,7,3,7,10,4,1,1,3,3,16,37.0
Tyler,Zeller,2015-01-26,BOS,UTA,1750,6,8,0,0,2,2,1,6,7,1,0,2,1,4,14,27.75
