first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
James,Harden,2015-04-05,HOU,OKC,2284,12,22,6,9,11,13,2,4,6,6,3,0,3,6,41,65.0
Russell,Westbrook,2015-04-05,OKC,HOU,2433,12,29,4,11,12,15,1,10,11,13,0,0,4,5,40,73.25
Kawhi,Leonard,2015-04-05,SAS,GSW,1463,11,17,1,2,3,4,0,5,5,3,7,0,1,1,26,50.75
Andrea,Bargnani,2015-04-05,NYK,PHI,2068,8,15,2,3,7,8,3,5,8,4,0,4,2,0,25,49.0
Mike,Dunleavy,2015-04-05,CHI,CLE,2006,8,12,4,6,4,4,1,4,5,4,1,0,1,2,24,39.75
LeBron,James,2015-04-05,CLE,CHI,2191,8,17,1,3,3,6,2,8,10,12,3,1,3,4,20,57.5
Luis,Scola,2015-04-05,IND,MIA,1124,10,15,0,0,3,3,7,5,12,1,0,0,1,3,23,39.0
Rodney,Hood,2015-04-05,UTA,SAC,2015,9,17,1,6,6,7,0,3,3,2,4,0,0,4,25,40.25
Kyrie,Irving,2015-04-05,CLE,CHI,2228,8,19,4,5,7,8,2,3,5,4,3,1,5,2,27,46.75
Shane,Larkin,2015-04-05,NYK,PHI,2476,4,8,0,0,7,8,2,9,11,7,1,0,0,3,15,41.25
Ben,McLemore,2015-04-05,SAC,UTA,2274,8,12,2,3,2,2,1,4,5,4,4,0,3,5,20,39.75
Danny,Green,2015-04-05,SAS,GSW,1723,7,10,4,6,0,0,0,6,6,3,0,3,1,1,18,37.5
J.R.,Smith,2015-04-05,CLE,CHI,2603,8,17,8,17,0,0,1,3,4,1,1,1,0,3,24,38.5
Tim,Duncan,2015-04-05,SAS,GSW,1445,6,7,0,0,7,8,2,5,7,2,0,0,2,1,19,29.75
Solomon,Hill,2015-04-05,IND,MIA,1537,6,10,3,5,4,4,2,4,6,1,0,0,0,0,19,29.5
Anthony,Morrow,2015-04-05,OKC,HOU,2188,8,15,6,8,0,0,1,3,4,2,1,0,0,3,22,35.0
Dwyane,Wade,2015-04-05,MIA,IND,2010,11,21,0,2,5,7,0,1,1,3,2,1,4,0,27,36.75
Stephen,Curry,2015-04-05,GSW,SAS,1803,9,17,5,10,1,2,0,4,4,6,1,0,4,2,24,40.5
Blake,Griffin,2015-04-05,LAC,LAL,1840,8,14,0,0,2,2,1,4,5,5,0,0,0,1,18,31.75
DeAndre,Jordan,2015-04-05,LAC,LAL,1783,7,9,0,0,2,8,3,8,11,0,4,1,2,3,16,38.75
Dwight,Howard,2015-04-05,HOU,OKC,1375,10,15,0,0,2,7,3,5,8,0,2,0,2,3,22,35.0
Chris,Paul,2015-04-05,LAC,LAL,1783,3,7,1,3,0,0,0,4,4,15,2,0,1,1,7,38.5
Enes,Kanter,2015-04-05,OKC,HOU,2265,9,19,0,0,3,5,10,7,17,0,0,1,5,2,21,41.75
Nerlens,Noel,2015-04-05,PHI,NYK,2193,7,14,0,0,0,1,5,4,9,4,1,2,1,3,14,36.75
Lance,Thomas,2015-04-05,NYK,PHI,1792,6,8,0,1,2,2,4,5,9,1,0,1,2,1,14,27.75
Hollis,Thompson,2015-04-05,PHI,NYK,1580,6,11,5,6,0,0,1,0,1,2,1,0,0,2,17,25.75
DeMarcus,Cousins,2015-04-05,SAC,UTA,2113,11,22,0,0,4,9,4,8,12,4,1,1,8,2,26,47.0
Joakim,Noah,2015-04-05,CHI,CLE,1967,3,3,0,0,0,0,3,5,8,7,2,0,1,3,6,30.0
Jimmy,Butler,2015-04-05,CHI,CLE,2527,6,14,2,3,2,3,1,3,4,5,3,0,2,4,16,34.5
James,Ennis,2015-04-05,MIA,IND,1678,6,11,1,4,4,4,1,4,5,1,0,0,0,4,17,25.25
Ish,Smith,2015-04-05,PHI,NYK,1897,8,18,1,4,0,1,0,1,1,7,2,0,1,3,17,32.75
Henry,Sims,2015-04-05,PHI,NYK,963,5,10,0,0,2,2,3,4,7,0,1,3,1,1,12,28.25
Matt,Barnes,2015-04-05,LAC,LAL,1782,4,8,4,7,2,2,1,3,4,2,0,0,0,3,14,24.0
Tarik,Black,2015-04-05,LAL,LAC,1382,4,5,0,0,2,4,3,6,9,1,1,1,1,3,10,26.25
Timofey,Mozgov,2015-04-05,CLE,CHI,1901,5,7,0,0,1,2,3,5,8,3,0,0,0,5,11,25.5
Goran,Dragic,2015-04-05,MIA,IND,2070,6,10,1,2,2,4,1,2,3,5,0,0,2,3,15,25.75
Rudy,Gobert,2015-04-05,UTA,SAC,2294,5,7,0,0,0,0,3,6,9,3,1,2,3,4,10,30.25
Ryan,Kelly,2015-04-05,LAL,LAC,2132,2,5,2,3,3,3,1,6,7,6,0,0,1,4,9,27.25
Derrick,Favors,2015-04-05,UTA,SAC,971,5,11,0,0,1,1,3,2,5,0,2,1,0,1,11,23.25
Jason,Terry,2015-04-05,HOU,OKC,1457,2,5,1,4,4,4,0,3,3,2,1,1,0,0,9,20.25
Quincy,Acy,2015-04-05,NYK,PHI,1202,3,4,0,0,1,2,4,5,9,2,2,1,2,3,7,26.25
David,West,2015-04-05,IND,MIA,1582,1,5,0,1,10,12,1,5,6,1,0,0,0,2,12,21.0
C.J.,Miles,2015-04-05,IND,MIA,1538,6,13,5,10,0,0,0,1,1,2,0,1,2,2,17,24.75
Leandro,Barbosa,2015-04-05,GSW,SAS,1435,6,9,0,1,0,0,0,2,2,4,0,0,1,2,12,20.0
Andrew,Bogut,2015-04-05,GSW,SAS,1124,5,7,0,0,0,0,3,4,7,2,0,1,2,2,10,22.75
Jeremy,Evans,2015-04-05,UTA,SAC,475,4,6,0,0,2,2,2,0,2,0,1,1,1,0,10,16.0
Trevor,Ariza,2015-04-05,HOU,OKC,1859,2,7,1,6,7,10,0,9,9,1,1,0,1,2,12,26.75
Austin,Rivers,2015-04-05,LAC,LAL,1246,3,6,2,3,2,2,0,2,2,3,0,0,0,1,10,18.0
Trevor,Booker,2015-04-05,UTA,SAC,1629,4,9,0,1,0,0,3,6,9,2,0,2,0,2,8,26.25
Aaron,Brooks,2015-04-05,CHI,CLE,2290,6,13,2,6,3,4,2,3,5,6,1,0,7,4,17,31.75
Ray,McCallum,2015-04-05,SAC,UTA,1999,3,13,1,3,1,2,1,4,5,7,4,0,1,2,8,32.75
Pau,Gasol,2015-04-05,CHI,CLE,1849,6,13,0,0,0,0,2,7,9,4,0,0,2,3,12,28.25
Dion,Waiters,2015-04-05,OKC,HOU,2388,6,13,1,2,1,2,1,3,4,3,1,0,2,3,14,25.0
Aron,Baynes,2015-04-05,SAS,GSW,779,4,6,0,0,0,0,1,4,5,1,1,0,0,2,8,17.75
Wesley,Johnson,2015-04-05,LAL,LAC,1924,6,16,2,3,2,2,3,1,4,0,0,0,1,1,16,21.5
Louis,Amundson,2015-04-05,NYK,PHI,1284,2,2,0,0,4,6,0,4,4,2,1,3,3,3,8,22.5
J.J.,Redick,2015-04-05,LAC,LAL,1274,4,6,2,2,2,2,0,0,0,0,0,0,1,1,12,12.5
Hedo,Turkoglu,2015-04-05,LAC,LAL,738,4,8,4,7,0,0,0,3,3,0,0,0,1,0,12,17.25
Josh,Smith,2015-04-05,HOU,OKC,1601,7,17,0,3,0,0,1,3,4,4,2,0,2,4,14,28.0
Andre,Iguodala,2015-04-05,GSW,SAS,1472,4,9,2,4,0,0,1,1,2,1,1,0,0,1,10,17.0
Omri,Casspi,2015-04-05,SAC,UTA,1829,5,10,1,3,3,4,0,5,5,0,1,0,2,4,14,21.75
Kevin,Love,2015-04-05,CLE,CHI,1847,4,12,3,8,0,0,1,3,4,2,2,1,2,1,11,25.5
Tim,Hardaway,2015-04-05,NYK,PHI,1570,5,11,1,5,1,1,0,1,1,4,1,0,3,1,12,20.25
Cory,Joseph,2015-04-05,SAS,GSW,1077,4,6,0,0,1,2,1,5,6,0,0,0,1,1,9,16.0
Udonis,Haslem,2015-04-05,MIA,IND,2150,5,10,0,1,0,0,3,7,10,0,1,2,3,5,10,27.0
Terrence,Jones,2015-04-05,HOU,OKC,1463,2,5,0,2,2,4,1,2,3,2,0,3,0,2,6,18.75
Paul,George,2015-04-05,IND,MIA,874,5,12,3,6,0,0,0,2,2,2,2,0,3,3,13,22.5
Robert,Covington,2015-04-05,PHI,NYK,1734,4,13,3,10,3,4,2,1,3,2,1,0,3,3,14,22.75
Manu,Ginobili,2015-04-05,SAS,GSW,1322,2,6,1,3,1,1,0,4,4,5,0,1,2,0,6,20.0
George,Hill,2015-04-05,IND,MIA,1543,0,5,0,2,3,4,1,5,6,5,2,0,0,2,3,22.0
Jason,Thompson,2015-04-05,SAC,UTA,1890,2,4,0,0,2,2,2,7,9,2,0,1,2,4,6,21.25
Derrick,Williams,2015-04-05,SAC,UTA,1588,4,7,1,3,0,1,0,0,0,0,2,0,1,1,9,13.0
Carl,Landry,2015-04-05,SAC,UTA,846,3,6,0,0,0,0,2,0,2,1,1,0,0,1,6,12.0
Dwight,Buycks,2015-04-05,LAL,LAC,1302,3,6,2,2,1,1,1,2,3,1,2,0,4,1,9,17.25
Justin,Holiday,2015-04-05,GSW,SAS,1077,3,6,2,4,0,0,0,1,1,1,0,0,0,1,8,11.75
Draymond,Green,2015-04-05,GSW,SAS,1608,2,11,0,3,2,4,3,4,7,6,1,0,1,1,6,25.25
Carlos,Boozer,2015-04-05,LAL,LAC,984,4,10,0,0,1,2,2,1,3,2,0,0,1,0,9,15.25
Bryce,Cotton,2015-04-05,UTA,SAC,753,2,4,1,2,3,4,1,3,4,2,0,0,3,1,8,15.0
