first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Draymond,Green,2014-12-06,GSW,CHI,2459,11,20,7,13,2,2,0,7,7,3,4,3,1,3,31,61.25
Blake,Griffin,2014-12-06,LAC,NOP,1825,10,15,0,1,10,15,1,6,7,5,1,0,1,3,30,47.75
Michael,Carter-Williams,2014-12-06,PHI,DET,2680,8,12,0,0,4,5,1,7,8,15,3,2,7,3,20,59.0
Chris,Paul,2014-12-06,LAC,NOP,1794,7,13,4,6,0,0,0,6,6,16,0,0,2,2,18,50.5
Pau,Gasol,2014-12-06,CHI,GSW,2188,10,19,0,0,2,2,5,15,20,3,1,1,3,2,22,54.0
Zach,LaVine,2014-12-06,MIN,SAS,2548,8,15,2,4,4,5,0,3,3,10,2,0,2,4,22,44.75
Kyle,Singler,2014-12-06,DET,PHI,2429,8,14,3,5,2,2,3,3,6,2,2,0,0,2,21,37.0
Robert,Covington,2014-12-06,PHI,DET,1750,9,14,3,5,4,4,1,5,6,1,0,0,1,2,25,35.0
Cory,Joseph,2014-12-06,SAS,MIN,1962,7,10,0,0,4,4,1,3,4,5,1,0,0,0,18,32.5
Tobias,Harris,2014-12-06,ORL,SAC,2335,10,17,4,5,3,4,0,4,4,1,0,0,0,2,27,35.5
Jamal,Crawford,2014-12-06,LAC,NOP,1525,6,11,2,4,6,6,0,0,0,4,2,0,0,0,20,31.0
Anthony,Davis,2014-12-06,NOP,LAC,1954,9,15,0,0,8,9,1,2,3,0,0,1,0,3,26,31.75
Eric,Bledsoe,2014-12-06,PHO,HOU,2135,7,17,1,6,8,10,0,4,4,3,3,3,1,4,23,44.5
Marco,Belinelli,2014-12-06,SAS,MIN,1704,7,12,4,6,2,2,0,2,2,6,0,0,1,1,20,33.0
Josh,Smith,2014-12-06,DET,PHI,2879,9,18,1,2,4,6,2,6,8,7,1,3,5,4,23,49.5
Jason,Thompson,2014-12-06,SAC,ORL,1933,9,12,0,0,0,0,2,7,9,4,0,0,1,3,18,34.75
Jimmy,Butler,2014-12-06,CHI,GSW,2625,8,17,3,6,5,7,3,1,4,3,2,0,3,3,24,37.5
J.J.,Redick,2014-12-06,LAC,NOP,2167,8,14,5,9,0,0,0,0,0,3,2,0,1,2,21,31.5
Klay,Thompson,2014-12-06,GSW,CHI,2256,9,23,2,8,4,4,0,5,5,5,2,2,2,3,24,45.75
DeAndre,Jordan,2014-12-06,LAC,NOP,2122,4,4,0,0,0,1,4,14,18,2,0,5,1,4,8,43.0
Thaddeus,Young,2014-12-06,MIN,SAS,1489,5,8,0,0,4,6,0,1,1,4,4,1,1,2,14,30.75
Joakim,Noah,2014-12-06,CHI,GSW,1980,7,8,0,0,2,2,2,3,5,3,0,1,2,2,16,27.75
Stephen,Curry,2014-12-06,GSW,CHI,2171,5,14,1,5,8,9,1,5,6,7,1,0,3,2,19,38.0
Patrick,Beverley,2014-12-06,HOU,PHO,1615,5,12,5,8,4,6,3,3,6,3,1,1,2,4,19,36.5
Kyle,O'Quinn,2014-12-06,ORL,SAC,1087,5,5,1,1,2,2,2,0,2,4,1,1,1,4,13,25.5
Darren,Collison,2014-12-06,SAC,ORL,2044,6,14,3,6,7,9,0,3,3,4,0,0,2,2,22,32.25
Shabazz,Muhammad,2014-12-06,MIN,SAS,1267,7,12,1,2,5,9,3,0,3,0,0,0,0,1,20,24.25
Luc,Mbah,2014-12-06,PHI,DET,2264,3,12,0,3,8,12,3,8,11,4,3,0,1,1,14,39.25
Rudy,Gay,2014-12-06,SAC,ORL,2171,7,15,0,2,2,3,1,4,5,6,2,1,2,2,16,36.25
Boris,Diaw,2014-12-06,SAS,MIN,1397,6,10,0,2,5,6,0,3,3,4,1,0,1,5,17,28.25
Anthony,Bennett,2014-12-06,MIN,SAS,1649,6,11,0,1,2,2,0,10,10,2,1,0,0,2,14,31.5
Kawhi,Leonard,2014-12-06,SAS,MIN,1647,7,12,0,2,4,5,0,3,3,4,1,0,3,2,18,28.25
Tim,Duncan,2014-12-06,SAS,MIN,1118,5,11,0,0,3,3,4,6,10,5,0,2,3,4,13,35.5
Gerald,Green,2014-12-06,PHO,HOU,1447,6,14,2,4,2,2,1,4,5,2,2,1,2,1,16,31.25
Donatas,Motiejunas,2014-12-06,HOU,PHO,2079,7,12,0,0,2,4,3,8,11,1,0,3,4,3,16,35.25
Omer,Asik,2014-12-06,NOP,LAC,1538,3,4,0,0,4,6,5,5,10,2,1,0,3,1,10,26.0
P.J.,Tucker,2014-12-06,PHO,HOU,1988,6,12,1,4,2,2,6,2,8,0,1,0,2,4,15,26.5
Evan,Fournier,2014-12-06,ORL,SAC,1848,7,16,1,7,0,0,1,5,6,3,0,0,0,0,15,27.5
Matt,Barnes,2014-12-06,LAC,NOP,2040,5,8,4,7,0,0,1,3,4,1,1,0,1,5,14,24.0
Harrison,Barnes,2014-12-06,GSW,CHI,1510,3,3,2,2,3,4,0,0,0,1,1,1,0,4,11,17.5
Victor,Oladipo,2014-12-06,ORL,SAC,2154,6,15,0,3,4,4,1,4,5,7,0,0,3,3,16,31.25
Goran,Dragic,2014-12-06,PHO,HOU,2446,5,14,0,5,3,4,2,2,4,6,1,1,3,0,13,29.5
Derrick,Williams,2014-12-06,SAC,ORL,1013,6,8,1,1,1,1,0,1,1,0,0,0,1,1,14,15.25
Jason,Terry,2014-12-06,HOU,PHO,2325,5,9,3,3,0,0,0,2,2,2,2,0,2,3,13,23.0
Ramon,Sessions,2014-12-06,SAC,ORL,1408,3,11,0,2,4,4,1,1,2,7,1,0,1,0,10,24.5
Tyreke,Evans,2014-12-06,NOP,LAC,1493,5,13,1,4,2,4,2,4,6,4,0,0,0,3,13,27.0
Luke,Babbitt,2014-12-06,NOP,LAC,1091,4,6,4,5,0,0,0,3,3,0,0,0,0,3,12,17.75
Gorgui,Dieng,2014-12-06,MIN,SAS,1530,1,4,0,0,6,6,4,3,7,1,1,1,1,4,8,21.75
Ben,Gordon,2014-12-06,ORL,SAC,726,5,6,1,1,0,0,0,0,0,1,0,0,0,1,11,13.0
Danny,Green,2014-12-06,SAS,MIN,1704,4,9,1,4,2,2,2,6,8,3,2,1,4,3,11,30.0
Greg,Monroe,2014-12-06,DET,PHI,2002,4,12,0,0,7,9,2,7,9,2,2,0,4,3,15,31.25
James,Harden,2014-12-06,HOU,PHO,2351,5,21,1,9,4,5,1,11,12,7,2,3,6,1,15,48.0
Austin,Rivers,2014-12-06,NOP,LAC,1432,3,8,1,2,1,2,1,5,6,6,0,0,1,1,8,24.5
Dewayne,Dedmon,2014-12-06,ORL,SAC,1342,2,2,0,0,1,2,3,5,8,1,0,4,1,5,5,24.0
Matt,Bonner,2014-12-06,SAS,MIN,1483,4,6,2,3,0,0,0,1,1,1,0,0,0,1,10,13.75
Andre,Drummond,2014-12-06,DET,PHI,1236,3,6,0,0,1,2,3,5,8,0,1,2,0,4,7,23.0
Andre,Iguodala,2014-12-06,GSW,CHI,1815,3,6,0,1,0,0,2,1,3,5,2,0,1,3,6,20.75
Elfrid,Payton,2014-12-06,ORL,SAC,1512,3,7,0,1,2,2,2,3,5,6,1,0,3,2,8,23.75
Tarik,Black,2014-12-06,HOU,PHO,1005,3,5,0,0,0,0,8,2,10,1,0,0,1,5,6,19.5
Hollis,Thompson,2014-12-06,PHI,DET,1539,5,9,3,6,0,2,0,2,2,1,0,0,1,2,13,18.0
Ryan,Anderson,2014-12-06,NOP,LAC,1534,7,14,2,8,0,0,1,2,3,0,1,0,2,5,16,21.75
Trevor,Ariza,2014-12-06,HOU,PHO,2607,5,15,2,6,7,8,3,4,7,1,0,0,6,2,19,27.25
Shaun,Livingston,2014-12-06,GSW,CHI,1023,3,5,0,0,0,0,1,0,1,2,2,0,0,2,6,14.25
Nerlens,Noel,2014-12-06,PHI,DET,2233,3,7,0,0,3,4,2,6,8,2,1,1,3,3,9,24.5
Marcus,Morris,2014-12-06,PHO,HOU,1535,2,9,1,3,1,2,2,3,5,1,3,1,0,0,6,22.25
Marreese,Speights,2014-12-06,GSW,CHI,1222,4,10,0,0,3,5,4,2,6,1,0,0,1,3,11,19.5
Andrew,Bogut,2014-12-06,GSW,CHI,1634,2,7,0,0,0,1,7,5,12,3,2,0,3,1,4,26.0
Nick,Johnson,2014-12-06,HOU,PHO,1326,1,4,0,0,6,8,0,3,3,1,1,0,0,2,8,15.25
Taj,Gibson,2014-12-06,CHI,GSW,1114,3,7,0,0,6,6,5,2,7,0,0,1,5,4,12,20.25
Alex,Len,2014-12-06,PHO,HOU,1041,2,4,1,1,4,6,1,0,1,0,0,2,1,3,9,14.25
K.J.,McDaniels,2014-12-06,PHI,DET,1966,3,10,0,3,0,0,2,4,6,2,2,4,2,3,6,27.5
Brandon,Davies,2014-12-06,PHI,DET,756,3,7,0,1,0,0,2,4,6,0,2,0,0,3,6,17.5
Alexis,Ajinca,2014-12-06,NOP,LAC,550,2,2,0,0,0,2,2,5,7,0,0,0,0,0,4,12.75
Glenn,Robinson,2014-12-06,MIN,SAS,720,1,4,1,2,4,4,0,1,1,0,1,0,0,1,7,10.75
Miles,Plumlee,2014-12-06,PHO,HOU,856,2,3,0,0,0,0,2,2,4,1,1,0,1,0,4,12.0
Aron,Baynes,2014-12-06,SAS,MIN,1204,2,2,0,0,1,1,0,5,5,0,0,2,1,3,5,14.75
Derrick,Rose,2014-12-06,CHI,GSW,1871,2,11,1,7,4,4,1,3,4,6,0,0,2,2,9,22.5
Jrue,Holiday,2014-12-06,NOP,LAC,1658,3,7,0,2,1,2,0,3,3,6,0,0,3,0,7,18.25
Kirk,Hinrich,2014-12-06,CHI,GSW,1742,3,8,1,4,3,4,0,4,4,1,2,0,3,3,10,19.5
Cartier,Martin,2014-12-06,DET,PHI,1400,4,7,1,4,0,0,0,2,2,2,0,0,2,2,9,14.0
Channing,Frye,2014-12-06,ORL,SAC,2096,2,7,2,6,0,0,1,5,6,1,2,0,1,3,6,19.5
