first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Goran,Dragic,2014-12-05,PHO,DAL,2247,10,15,3,6,5,6,0,2,2,13,0,1,1,1,28,53.0
Amir,Johnson,2014-12-05,TOR,CLE,1956,11,15,1,1,4,6,5,2,7,4,1,0,1,2,27,43.75
Carmelo,Anthony,2014-12-05,NYK,CHO,2519,11,22,2,6,8,8,2,5,7,4,0,0,0,2,32,47.75
James,Harden,2014-12-05,HOU,MIN,2195,11,17,3,5,13,14,0,4,4,6,0,0,8,6,38,49.5
LeBron,James,2014-12-05,CLE,TOR,2547,9,18,2,4,4,6,0,7,7,13,3,1,4,2,24,59.25
Marc,Gasol,2014-12-05,MEM,SAS,2419,9,20,0,0,10,11,1,11,12,2,0,4,1,1,28,53.5
Tyler,Zeller,2014-12-05,BOS,LAL,1868,10,11,0,0,4,4,1,13,14,2,0,1,2,3,24,45.5
Mike,Conley,2014-12-05,MEM,SAS,2303,7,15,1,3,8,9,0,1,1,10,1,0,0,1,23,41.75
Monta,Ellis,2014-12-05,DAL,PHO,2215,14,22,2,5,3,5,0,2,2,2,0,1,2,2,33,40.5
Dwyane,Wade,2014-12-05,MIA,MIL,2013,10,18,0,0,8,10,1,2,3,8,0,0,4,0,28,41.75
Rudy,Gay,2014-12-05,SAC,IND,2151,10,20,1,1,6,6,1,4,5,5,0,0,1,0,27,40.75
Tristan,Thompson,2014-12-05,CLE,TOR,1963,8,13,0,0,5,8,9,5,14,2,0,0,0,5,21,41.5
Tyson,Chandler,2014-12-05,DAL,PHO,1868,6,7,0,0,3,3,9,9,18,0,1,0,1,2,15,39.0
Derrick,Favors,2014-12-05,UTA,ORL,2185,10,17,0,0,1,2,4,9,13,1,0,5,1,3,21,48.25
Russell,Westbrook,2014-12-05,OKC,PHI,1843,8,14,1,3,10,14,0,5,5,7,2,0,6,3,27,45.25
Tayshaun,Prince,2014-12-05,MEM,SAS,1975,8,11,4,4,0,0,2,3,5,2,0,1,0,1,20,33.25
Victor,Oladipo,2014-12-05,ORL,UTA,2199,9,12,1,1,1,2,0,1,1,6,1,0,1,0,20,32.25
Gerald,Henderson,2014-12-05,CHO,NYK,1855,8,10,2,3,4,5,0,2,2,2,0,1,1,2,22,30.0
Jared,Sullinger,2014-12-05,BOS,LAL,1808,5,9,2,3,5,8,3,10,13,2,2,0,1,2,17,40.75
Tim,Duncan,2014-12-05,SAS,MEM,2188,6,12,0,0,2,3,4,6,10,10,0,2,2,2,14,44.5
Ty,Lawson,2014-12-05,DEN,WAS,2072,3,10,0,2,8,8,0,4,4,10,3,0,1,2,14,39.5
Markieff,Morris,2014-12-05,PHO,DAL,2168,8,15,1,3,5,6,2,8,10,3,0,0,1,4,22,39.0
Paul,Millsap,2014-12-05,ATL,BRK,1645,6,10,2,4,3,4,2,7,9,2,1,1,1,1,17,35.75
Manu,Ginobili,2014-12-05,SAS,MEM,1690,5,10,5,5,2,4,1,5,6,7,2,1,3,3,17,42.0
Robert,Covington,2014-12-05,PHI,OKC,1709,8,13,3,6,2,2,3,3,6,2,1,0,3,2,21,33.5
Kris,Humphries,2014-12-05,WAS,DEN,1541,7,11,0,0,6,8,3,1,4,0,1,1,1,2,20,28.5
Serge,Ibaka,2014-12-05,OKC,PHI,1895,5,8,2,2,7,8,3,1,4,1,0,3,2,4,19,31.5
Rajon,Rondo,2014-12-05,BOS,LAL,1889,6,17,0,2,0,0,2,6,8,16,1,0,1,2,12,47.5
DeMarre,Carroll,2014-12-05,ATL,BRK,1496,7,10,4,5,0,0,1,5,6,1,0,1,1,1,18,30.5
Tobias,Harris,2014-12-05,ORL,UTA,2045,7,18,2,6,6,7,1,6,7,3,0,0,0,1,22,36.25
Jason,Terry,2014-12-05,HOU,MIN,2578,7,16,3,8,2,3,0,4,4,6,1,0,0,2,19,36.5
Eric,Bledsoe,2014-12-05,PHO,DAL,2427,6,13,2,2,5,5,1,2,3,7,0,2,3,3,19,36.75
Kendall,Marshall,2014-12-05,MIL,MIA,1466,7,8,4,5,2,2,0,3,3,4,0,0,4,3,20,29.75
Corey,Brewer,2014-12-05,MIN,HOU,2420,5,12,1,1,4,4,2,5,7,6,2,3,3,3,15,41.75
Rasual,Butler,2014-12-05,WAS,DEN,1655,7,13,2,6,0,0,0,3,3,2,3,2,0,2,16,33.75
Kyle,Lowry,2014-12-05,TOR,CLE,2375,7,18,2,5,6,8,1,3,4,9,1,0,4,2,22,41.5
Dennis,Schroder,2014-12-05,ATL,BRK,1064,5,9,1,2,2,3,0,1,1,5,4,0,0,2,13,30.25
Jeff,Teague,2014-12-05,ATL,BRK,1491,5,9,2,4,2,2,0,4,4,5,3,0,1,3,14,33.0
Kyrie,Irving,2014-12-05,CLE,TOR,2303,7,16,1,3,0,0,3,1,4,6,2,1,1,1,15,35.0
Michael,Carter-Williams,2014-12-05,PHI,OKC,2519,6,19,1,4,3,5,0,7,7,14,3,1,4,4,16,52.25
Jeremy,Lamb,2014-12-05,OKC,PHI,1774,6,7,3,3,0,0,0,4,4,2,1,0,1,2,15,26.0
Shabazz,Muhammad,2014-12-05,MIN,HOU,1592,8,15,0,1,4,5,2,2,4,1,0,0,0,2,20,26.5
Gorgui,Dieng,2014-12-05,MIN,HOU,1877,6,9,0,0,3,3,3,3,6,2,3,0,2,6,15,30.5
Jerryd,Bayless,2014-12-05,MIL,MIA,1766,2,5,1,2,7,7,1,3,4,5,2,0,2,2,12,28.0
Darren,Collison,2014-12-05,SAC,IND,2368,8,19,0,3,4,6,0,6,6,6,4,0,4,4,20,42.5
Khris,Middleton,2014-12-05,MIL,MIA,1421,6,9,2,3,0,0,0,6,6,2,3,0,2,2,14,30.5
Jabari,Parker,2014-12-05,MIL,MIA,1732,6,9,0,0,2,2,3,0,3,3,2,0,3,0,14,24.75
John,Wall,2014-12-05,WAS,DEN,1691,3,7,1,3,2,2,0,8,8,12,1,2,4,3,9,41.5
Wilson,Chandler,2014-12-05,DEN,WAS,1527,6,14,3,4,5,5,2,3,5,0,0,1,1,5,20,29.25
Marcin,Gortat,2014-12-05,WAS,DEN,1530,5,9,0,0,5,5,3,2,5,2,0,1,2,3,15,25.25
Rodney,Stuckey,2014-12-05,IND,SAC,1648,4,10,2,4,4,6,0,3,3,3,4,0,1,4,14,30.75
Kevin,Seraphin,2014-12-05,WAS,DEN,1350,8,12,0,0,0,0,3,1,4,1,0,2,2,4,16,25.5
Zach,LaVine,2014-12-05,MIN,HOU,2095,6,12,1,2,4,5,0,6,6,4,0,0,2,4,17,30.0
Kobe,Bryant,2014-12-05,LAL,BOS,1962,9,21,1,3,3,3,0,3,3,3,1,0,3,1,22,31.25
Nene,Hilario,2014-12-05,WAS,DEN,1080,2,4,0,0,4,6,3,5,8,0,2,1,0,0,8,24.0
Jordan,Hill,2014-12-05,LAL,BOS,1305,6,6,0,0,1,1,2,2,4,0,0,1,2,1,13,19.0
Giannis,Antetokounmpo,2014-12-05,MIL,MIA,1895,3,8,0,0,8,11,3,4,7,0,0,2,1,2,14,26.25
Wayne,Ellington,2014-12-05,LAL,BOS,1116,5,7,1,1,0,0,0,5,5,3,0,0,0,1,11,22.25
Enes,Kanter,2014-12-05,UTA,ORL,1654,7,12,0,0,2,2,4,1,5,0,0,0,2,1,16,21.25
Brook,Lopez,2014-12-05,BRK,ATL,1596,9,18,0,0,2,2,3,4,7,0,0,0,2,3,20,27.75
Lance,Stephenson,2014-12-05,CHO,NYK,2283,7,15,0,2,2,2,1,5,6,6,0,0,2,4,16,31.5
Bradley,Beal,2014-12-05,WAS,DEN,1519,5,10,4,6,0,0,0,2,2,4,1,0,2,1,14,25.5
Al,Jefferson,2014-12-05,CHO,NYK,2069,8,21,0,0,0,0,3,10,13,1,0,2,1,0,16,37.25
Joe,Johnson,2014-12-05,BRK,ATL,1716,4,8,0,2,4,4,0,6,6,4,1,0,3,0,12,26.0
Kyle,O'Quinn,2014-12-05,ORL,UTA,1078,5,7,0,0,3,3,2,2,4,1,0,2,2,4,13,22.5
Trey,Burke,2014-12-05,UTA,ORL,2020,4,15,1,4,4,6,1,2,3,11,0,0,1,2,13,33.25
James,Johnson,2014-12-05,TOR,CLE,1696,5,10,1,2,0,0,1,5,6,4,1,0,0,4,11,27.0
