first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kevin,Martin,2014-11-19,MIN,NYK,2108,14,20,7,11,2,6,0,4,4,2,2,0,2,4,37,51.5
Al,Jefferson,2014-11-19,CHO,IND,2076,12,22,0,0,4,4,2,6,8,2,1,1,0,4,28,45.0
Monta,Ellis,2014-11-19,DAL,WAS,2241,10,21,2,4,12,14,0,1,1,4,1,0,4,3,34,42.25
Tobias,Harris,2014-11-19,ORL,LAC,1853,8,14,2,2,7,7,1,2,3,1,1,0,0,1,25,33.25
Boris,Diaw,2014-11-19,SAS,CLE,2344,8,14,1,2,2,2,1,5,6,7,3,1,2,1,19,44.5
Jared,Sullinger,2014-11-19,BOS,PHI,1871,10,15,1,3,1,3,2,7,9,4,0,0,0,2,22,39.75
Brandon,Bass,2014-11-19,BOS,PHI,1921,9,13,0,0,5,7,0,6,6,1,1,1,0,3,23,36.0
Jabari,Parker,2014-11-19,MIL,BRK,2518,8,13,0,0,7,10,3,4,7,1,2,0,1,3,23,36.75
Jamal,Crawford,2014-11-19,LAC,ORL,1411,8,12,2,3,4,4,0,4,4,3,1,1,1,3,22,36.0
Marc,Gasol,2014-11-19,MEM,TOR,2465,8,16,0,0,6,10,2,10,12,4,2,1,3,1,22,47.5
James,Harden,2014-11-19,HOU,LAL,2262,7,11,2,3,8,10,0,4,4,7,1,1,6,4,24,41.5
Giannis,Antetokounmpo,2014-11-19,MIL,BRK,2875,7,11,0,1,4,8,1,11,12,4,3,0,2,4,18,44.0
Chris,Paul,2014-11-19,LAC,ORL,1812,8,13,0,2,0,0,1,3,4,9,2,0,2,1,16,37.5
Anderson,Varejao,2014-11-19,CLE,SAS,2231,11,16,0,1,1,3,1,10,11,0,0,2,3,0,23,39.25
Ty,Lawson,2014-11-19,DEN,OKC,2155,6,13,0,2,3,4,0,1,1,15,1,0,2,1,15,39.75
Mo,Williams,2014-11-19,MIN,NYK,1884,5,9,2,4,2,2,0,3,3,13,0,0,2,1,14,37.25
Kobe,Bryant,2014-11-19,LAL,HOU,2372,10,28,1,7,8,10,0,5,5,7,1,0,3,0,29,46.75
Timofey,Mozgov,2014-11-19,DEN,OKC,2155,6,7,0,0,5,5,1,6,7,2,0,3,2,5,17,33.75
Brook,Lopez,2014-11-19,BRK,MIL,2637,11,19,0,0,4,4,2,5,7,2,1,3,7,3,26,42.25
Corey,Brewer,2014-11-19,MIN,NYK,1719,5,8,0,0,4,4,1,1,2,2,6,0,1,4,14,31.0
Serge,Ibaka,2014-11-19,OKC,DEN,2210,9,15,2,2,2,3,3,10,13,0,0,0,2,4,22,38.25
Wilson,Chandler,2014-11-19,DEN,OKC,1621,8,15,3,6,2,4,2,7,9,1,0,1,1,2,21,36.75
Carmelo,Anthony,2014-11-19,NYK,MIN,1596,7,10,4,5,2,2,1,3,4,1,1,0,2,3,20,29.5
Nikola,Vucevic,2014-11-19,ORL,LAC,1834,8,14,0,0,3,4,1,13,14,2,1,0,3,1,19,40.0
Kostas,Papanikolaou,2014-11-19,HOU,LAL,2020,6,10,4,7,3,3,0,6,6,2,1,0,2,3,19,32.5
Sebastian,Telfair,2014-11-19,OKC,DEN,1776,7,7,4,4,0,0,0,2,2,2,0,0,1,4,18,25.0
Kyle,Lowry,2014-11-19,TOR,MEM,2230,7,16,2,8,2,2,0,3,3,7,2,0,1,3,18,36.75
P.J.,Tucker,2014-11-19,PHO,DET,1827,6,8,2,4,2,2,1,6,7,1,0,0,0,2,16,27.25
Zach,Randolph,2014-11-19,MEM,TOR,2282,7,18,0,0,4,4,8,10,18,0,2,0,3,2,18,43.0
Brandan,Wright,2014-11-19,DAL,WAS,1448,6,7,0,0,2,2,2,4,6,0,1,1,0,2,14,25.5
Marcus,Thornton,2014-11-19,BOS,PHI,1223,5,9,3,5,0,0,1,1,2,3,4,0,1,0,13,29.0
Eric,Bledsoe,2014-11-19,PHO,DET,2178,6,11,0,2,6,9,0,6,6,4,2,1,3,3,18,36.0
Kyrie,Irving,2014-11-19,CLE,SAS,2248,7,15,3,4,3,4,1,3,4,3,3,0,2,5,20,36.0
Reggie,Jackson,2014-11-19,OKC,DEN,2228,5,20,0,3,6,6,5,2,7,9,2,0,1,2,16,41.75
O.J.,Mayo,2014-11-19,MIL,BRK,2320,7,17,3,8,4,4,2,5,7,2,1,0,1,4,21,35.75
DeMar,DeRozan,2014-11-19,TOR,MEM,2276,10,22,0,1,1,2,1,4,5,4,2,0,1,1,21,36.75
Jordan,Hill,2014-11-19,LAL,HOU,2082,7,12,0,0,2,2,3,7,10,1,1,1,1,4,16,33.5
Mike,Conley,2014-11-19,MEM,TOR,2548,7,17,1,1,4,4,1,9,10,5,1,0,2,4,19,40.5
Luis,Scola,2014-11-19,IND,CHO,1770,6,9,0,1,3,4,4,3,7,0,1,0,0,3,15,25.75
Gorgui,Dieng,2014-11-19,MIN,NYK,1949,4,7,0,0,0,0,5,2,7,4,5,1,2,3,8,33.75
Tony,Wroten,2014-11-19,PHI,BOS,1690,7,19,1,6,6,9,1,2,3,7,1,0,2,1,21,36.75
Jason,Smith,2014-11-19,NYK,MIN,652,4,5,0,0,6,8,1,1,2,1,1,0,0,0,14,20.0
Deron,Williams,2014-11-19,BRK,MIL,3142,7,14,3,7,1,2,1,4,5,7,2,0,4,4,18,38.25
Jordan,Farmar,2014-11-19,LAC,ORL,1068,5,7,3,3,0,0,0,3,3,5,1,0,1,2,13,27.25
Bradley,Beal,2014-11-19,WAS,DAL,1557,9,17,3,6,0,0,1,2,3,3,1,0,2,4,21,31.75
Ersan,Ilyasova,2014-11-19,MIL,BRK,1249,7,12,0,0,0,0,2,3,5,1,3,0,0,3,14,27.75
Joe,Johnson,2014-11-19,BRK,MIL,3126,7,15,1,2,3,3,0,5,5,8,0,0,3,3,18,35.25
Greg,Monroe,2014-11-19,DET,PHO,2012,7,17,0,0,4,5,4,8,12,3,1,0,3,2,18,38.0
Amar'e,Stoudemire,2014-11-19,NYK,MIN,1193,7,9,0,0,5,6,1,2,3,0,0,0,3,1,19,21.25
