first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Russell,Westbrook,2014-12-25,OKC,SAS,2080,14,28,0,1,6,8,1,4,5,11,5,0,4,0,34,64.75
Luol,Deng,2014-12-25,MIA,CLE,2402,11,16,1,3,2,2,3,5,8,8,0,0,2,4,25,46.5
Dwyane,Wade,2014-12-25,MIA,CLE,2200,12,28,2,5,5,5,1,4,5,5,2,1,1,0,31,51.25
John,Wall,2014-12-25,WAS,NYK,2155,10,17,1,2,3,4,1,5,6,11,1,0,3,1,24,49.0
LeBron,James,2014-12-25,CLE,MIA,2402,9,16,2,8,10,18,0,4,4,8,0,0,4,1,30,46.0
Jimmy,Butler,2014-12-25,CHI,LAL,2531,7,12,1,3,6,6,2,4,6,5,0,2,1,2,21,40.0
Pau,Gasol,2014-12-25,CHI,LAL,1987,9,14,1,1,4,6,5,8,13,3,0,2,4,2,23,46.25
Carmelo,Anthony,2014-12-25,NYK,WAS,2556,13,28,0,6,8,10,3,0,3,2,0,0,3,0,34,39.25
Chris,Paul,2014-12-25,LAC,GSW,2250,7,18,1,4,7,8,3,4,7,4,3,0,1,2,22,42.75
Steven,Adams,2014-12-25,OKC,SAS,1889,5,8,0,0,6,12,7,8,15,1,2,3,2,4,16,45.25
Kyrie,Irving,2014-12-25,CLE,MIA,2545,10,19,1,3,4,5,0,4,4,3,1,0,2,3,25,36.0
Derrick,Rose,2014-12-25,CHI,LAL,1907,7,14,2,6,4,4,0,2,2,6,1,0,3,0,20,33.0
Jamal,Crawford,2014-12-25,LAC,GSW,1687,8,18,4,10,4,5,0,7,7,2,0,0,2,1,24,36.75
Serge,Ibaka,2014-12-25,OKC,SAS,2286,8,15,3,4,2,3,1,8,9,2,0,1,2,4,21,37.75
Ed,Davis,2014-12-25,LAL,CHI,1965,5,10,0,0,3,6,7,7,14,0,0,3,0,3,13,36.5
Manu,Ginobili,2014-12-25,SAS,OKC,1483,3,5,1,3,4,4,1,6,7,13,1,0,5,4,11,39.25
Cory,Joseph,2014-12-25,SAS,OKC,1775,5,7,0,0,4,4,1,3,4,5,2,0,3,2,14,29.0
Chris,Andersen,2014-12-25,MIA,CLE,1751,4,5,0,0,4,6,2,6,8,1,2,1,0,5,12,29.5
