first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kyle,Lowry,2014-12-28,TOR,DEN,2263,12,20,3,5,3,4,0,7,7,11,1,1,2,4,30,59.75
Dirk,Nowitzki,2014-12-28,DAL,OKC,1743,8,13,2,3,12,12,0,5,5,2,1,2,1,5,30,45.75
Ty,Lawson,2014-12-28,DEN,TOR,2373,9,17,1,4,9,11,1,4,5,7,1,0,0,2,28,47.25
Louis,Williams,2014-12-28,TOR,DEN,2056,11,18,4,7,5,9,2,3,5,2,1,0,0,4,31,44.25
Chandler,Parsons,2014-12-28,DAL,OKC,2093,10,16,5,9,1,1,1,4,5,3,2,0,0,2,26,43.25
Danny,Green,2014-12-28,SAS,HOU,2089,6,13,3,9,9,10,1,3,4,3,5,0,2,4,24,44.0
Wesley,Matthews,2014-12-28,POR,NYK,1924,10,21,6,15,2,2,0,4,4,5,0,1,0,2,28,45.5
Dwight,Howard,2014-12-28,HOU,SAS,2269,11,13,0,0,2,7,5,12,17,1,1,1,4,3,24,48.75
Serge,Ibaka,2014-12-28,OKC,DAL,2240,11,14,3,4,1,2,4,6,10,0,0,0,2,3,26,39.0
Eric,Bledsoe,2014-12-28,PHO,LAL,1948,7,19,1,3,7,7,1,7,8,8,4,1,3,1,22,53.0
Andre,Drummond,2014-12-28,DET,CLE,2017,8,12,0,0,0,2,8,9,17,0,1,5,2,3,16,48.25
Brandon,Jennings,2014-12-28,DET,CLE,1849,10,18,5,9,0,0,0,5,5,6,1,0,3,3,25,43.25
Corey,Brewer,2014-12-28,HOU,SAS,1413,8,11,6,8,3,4,1,1,2,1,0,0,3,1,25,30.5
Tristan,Thompson,2014-12-28,CLE,DET,2228,7,8,0,0,4,4,7,4,11,0,0,0,2,3,18,30.75
