first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kenneth,Faried,2015-01-20,DEN,SAS,2241,9,17,0,0,8,12,5,9,14,1,0,0,1,4,26,44.5
Russell,Westbrook,2015-01-20,OKC,MIA,2108,8,17,0,2,3,4,5,5,10,6,4,0,3,2,19,47.0
Kevin,Durant,2015-01-20,OKC,MIA,2357,9,24,0,8,1,1,1,7,8,8,4,1,0,1,19,51.0
Kawhi,Leonard,2015-01-20,SAS,DEN,1835,6,13,3,6,2,2,3,12,15,3,2,1,2,4,17,46.75
Arron,Afflalo,2015-01-20,DEN,SAS,1956,6,11,3,6,6,8,0,4,4,2,3,0,3,4,21,35.0
Tony,Parker,2015-01-20,SAS,DEN,1904,8,16,1,1,1,2,1,3,4,7,0,0,1,2,18,33.5
Tim,Duncan,2015-01-20,SAS,DEN,1731,6,10,0,0,4,4,3,2,5,2,2,1,3,3,16,29.75
Aron,Baynes,2015-01-20,SAS,DEN,918,3,3,0,0,9,9,1,3,4,0,0,1,3,3,15,20.5
Reggie,Jackson,2015-01-20,OKC,MIA,1554,7,9,2,3,0,0,0,2,2,1,0,0,2,3,16,20.0
Anthony,Morrow,2015-01-20,OKC,MIA,1054,5,9,2,4,0,0,1,3,4,0,1,0,0,0,12,20.0
Dwyane,Wade,2015-01-20,MIA,OKC,2042,8,18,0,2,2,4,0,2,2,6,1,0,4,1,18,29.5
Hassan,Whiteside,2015-01-20,MIA,OKC,665,5,5,0,0,0,0,1,1,2,0,0,1,1,0,10,14.0
Tiago,Splitter,2015-01-20,SAS,DEN,1056,2,4,0,0,2,2,3,0,3,1,2,1,0,1,6,17.25
Manu,Ginobili,2015-01-20,SAS,DEN,1432,4,12,1,4,2,6,1,3,4,8,1,0,1,3,11,30.0
Chris,Bosh,2015-01-20,MIA,OKC,2211,5,12,1,3,5,6,1,6,7,1,1,0,4,3,16,26.75
J.J.,Hickson,2015-01-20,DEN,SAS,1145,3,8,0,1,3,4,2,1,3,3,1,0,0,3,9,19.25
Jusuf,Nurkic,2015-01-20,DEN,SAS,1556,5,9,0,0,0,0,3,6,9,2,0,0,3,2,10,22.75
Ty,Lawson,2015-01-20,DEN,SAS,2010,2,6,0,1,0,0,0,2,2,8,2,0,1,2,4,22.0
Boris,Diaw,2015-01-20,SAS,DEN,1631,4,8,2,5,0,0,0,3,3,2,1,1,2,3,10,20.75
Steven,Adams,2015-01-20,OKC,MIA,1113,5,7,0,0,0,1,1,2,3,0,0,1,1,4,10,15.25
Danny,Granger,2015-01-20,MIA,OKC,1520,3,5,2,3,1,2,0,3,3,0,0,0,1,2,9,13.25
Chris,Andersen,2015-01-20,MIA,OKC,1727,3,6,1,1,0,0,1,5,6,0,0,1,0,4,7,17.0
Patrick,Mills,2015-01-20,SAS,DEN,914,2,3,2,3,0,0,1,0,1,1,0,0,0,2,6,9.75
Shabazz,Napier,2015-01-20,MIA,OKC,949,1,3,1,2,2,2,0,3,3,4,0,0,2,0,5,14.25
Andre,Roberson,2015-01-20,OKC,MIA,858,2,4,1,2,0,0,1,3,4,0,2,0,1,2,5,14.0
Darrell,Arthur,2015-01-20,DEN,SAS,950,2,3,1,1,0,0,0,2,2,1,1,0,1,2,5,11.0
Wilson,Chandler,2015-01-20,DEN,SAS,2273,5,11,0,1,1,3,1,4,5,2,0,0,2,4,11,19.25
Luol,Deng,2015-01-20,MIA,OKC,1718,2,6,1,3,3,4,0,4,4,1,0,0,2,1,8,14.0
Norris,Cole,2015-01-20,MIA,OKC,1068,2,5,0,1,0,0,0,4,4,4,0,0,1,3,4,14.5
Randy,Foye,2015-01-20,DEN,SAS,853,1,3,1,1,2,2,0,0,0,1,0,0,1,0,5,6.5
Jameer,Nelson,2015-01-20,DEN,SAS,1416,4,11,0,3,0,0,1,2,3,6,0,0,4,2,8,18.75
Shawne,Williams,2015-01-20,MIA,OKC,415,1,4,1,4,0,0,1,1,2,0,1,0,0,0,3,8.0
Udonis,Haslem,2015-01-20,MIA,OKC,384,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0,6.0
Nick,Collison,2015-01-20,OKC,MIA,540,0,0,0,0,1,2,2,2,4,0,0,0,0,1,1,6.0
Mario,Chalmers,2015-01-20,MIA,OKC,1701,2,4,1,3,1,1,0,1,1,3,0,0,4,2,6,10.25
Cory,Joseph,2015-01-20,SAS,DEN,723,1,2,0,0,0,0,0,1,1,1,1,0,2,1,2,5.75
Danny,Green,2015-01-20,SAS,DEN,1835,2,12,2,8,0,0,1,1,2,2,1,1,1,3,6,16.0
Matt,Bonner,2015-01-20,SAS,DEN,342,0,1,0,0,2,2,0,1,1,0,0,0,1,1,2,2.75
Jeff,Ayres,2015-01-20,SAS,DEN,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
JaMychal,Green,2015-01-20,SAS,DEN,67,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1.25
Serge,Ibaka,2015-01-20,OKC,MIA,1826,4,10,1,4,0,0,1,3,4,0,0,1,4,5,9,14.5
Kendrick,Perkins,2015-01-20,OKC,MIA,1406,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,3.75
Dion,Waiters,2015-01-20,OKC,MIA,1584,1,9,0,3,1,2,0,0,0,0,0,0,0,2,3,3.0
