first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
LeBron,James,2015-04-02,CLE,MIA,2127,9,16,1,2,4,5,1,7,8,7,1,3,3,3,23,50.5
Trevor,Ariza,2015-04-02,HOU,DAL,2300,6,12,3,7,4,4,2,4,6,6,2,0,0,2,19,41.0
Kyrie,Irving,2015-04-02,CLE,MIA,2158,8,17,3,7,4,4,0,1,1,5,4,0,4,2,23,39.25
Dirk,Nowitzki,2015-04-02,DAL,HOU,1891,7,11,2,3,5,6,1,6,7,0,1,0,1,3,21,32.25
Josh,Smith,2015-04-02,HOU,DAL,1892,4,11,2,5,5,5,5,7,12,3,2,2,2,3,15,42.5
Eric,Bledsoe,2015-04-02,PHO,GSW,2407,6,17,2,5,4,5,1,5,6,11,1,1,2,3,18,46.0
Stephen,Curry,2015-04-02,GSW,PHO,2012,10,22,6,11,2,2,1,7,8,5,0,0,6,3,28,45.5
James,Harden,2015-04-02,HOU,DAL,2337,6,15,2,8,10,12,0,4,4,6,1,0,5,2,24,38.5
Brandan,Wright,2015-04-02,PHO,GSW,1704,6,12,0,0,4,6,5,7,12,0,2,2,3,0,16,37.5
Iman,Shumpert,2015-04-02,CLE,MIA,1591,7,12,3,6,0,0,2,1,3,1,4,0,2,2,17,30.75
T.J.,Warren,2015-04-02,PHO,GSW,1706,8,12,0,2,1,1,0,5,5,2,0,0,0,0,17,26.25
Klay,Thompson,2015-04-02,GSW,PHO,1949,6,14,2,7,2,2,1,2,3,6,0,1,0,1,16,31.75
P.J.,Tucker,2015-04-02,PHO,GSW,2199,4,9,1,1,5,6,1,3,4,4,2,0,1,0,14,29.0
Markieff,Morris,2015-04-02,PHO,GSW,1993,7,10,1,1,2,3,1,11,12,5,0,0,4,5,17,38.0
Matthew,Dellavedova,2015-04-02,CLE,MIA,1379,4,7,4,5,2,2,0,1,1,4,2,0,2,2,14,26.25
Hassan,Whiteside,2015-04-02,MIA,CLE,1641,8,11,0,0,1,3,2,6,8,1,1,0,2,4,17,29.5
Andrew,Bogut,2015-04-02,GSW,PHO,1360,4,7,0,0,0,0,6,3,9,3,1,2,1,1,8,29.25
James,Ennis,2015-04-02,MIA,CLE,1667,3,7,1,4,5,5,2,3,5,2,0,0,0,0,12,21.75
Luol,Deng,2015-04-02,MIA,CLE,2189,7,15,1,3,2,2,3,5,8,2,1,0,2,4,17,31.5
Tristan,Thompson,2015-04-02,CLE,MIA,1723,3,4,0,0,2,4,5,10,15,0,1,1,2,1,8,29.75
Amar'e,Stoudemire,2015-04-02,DAL,HOU,864,5,7,0,0,1,1,2,3,5,0,2,0,1,3,11,20.75
Al-Farouq,Aminu,2015-04-02,DAL,HOU,1585,2,7,1,2,2,3,4,4,8,2,0,4,0,3,7,28.5
Tyson,Chandler,2015-04-02,DAL,HOU,1788,3,5,0,0,2,4,0,8,8,1,1,1,0,1,8,23.5
Goran,Dragic,2015-04-02,MIA,CLE,1979,3,10,2,4,3,3,1,2,3,7,0,1,2,2,11,27.25
Tyler,Johnson,2015-04-02,MIA,CLE,1546,4,9,1,2,2,2,0,2,2,3,2,0,1,2,11,22.0
Corey,Brewer,2015-04-02,HOU,DAL,1465,4,8,0,1,6,7,1,2,3,1,0,0,2,2,14,18.25
J.R.,Smith,2015-04-02,CLE,MIA,1994,4,12,3,10,1,2,0,3,3,4,0,2,0,3,12,27.25
James,Michael,2015-04-02,GSW,PHO,1320,3,5,0,0,2,5,2,6,8,0,1,1,0,3,8,22.0
Shaun,Livingston,2015-04-02,GSW,PHO,1053,3,6,0,0,2,3,1,2,3,3,0,0,0,1,8,16.25
Chandler,Parsons,2015-04-02,DAL,HOU,1552,3,9,3,7,2,2,1,2,3,4,0,0,2,1,11,21.25
Rajon,Rondo,2015-04-02,DAL,HOU,1390,4,6,0,0,0,0,1,3,4,6,0,0,3,2,8,20.5
Jason,Terry,2015-04-02,HOU,DAL,1740,4,9,2,7,0,0,0,4,4,2,1,0,1,3,10,20.5
Timofey,Mozgov,2015-04-02,CLE,MIA,1372,2,4,0,0,3,4,2,6,8,0,0,1,1,3,7,18.5
Mario,Chalmers,2015-04-02,MIA,CLE,1561,2,5,0,1,2,2,0,2,2,7,2,0,4,2,6,21.0
Andre,Iguodala,2015-04-02,GSW,PHO,1611,2,4,1,2,2,2,0,2,2,5,1,1,4,2,7,19.5
Leandro,Barbosa,2015-04-02,GSW,PHO,931,2,5,1,3,0,1,0,1,1,3,2,0,0,2,5,15.25
Dwight,Howard,2015-04-02,HOU,DAL,1082,3,7,0,0,2,2,2,5,7,0,0,0,1,2,8,16.25
David,Lee,2015-04-02,GSW,PHO,1288,3,7,0,0,1,2,2,4,6,1,0,0,0,2,7,16.0
Marreese,Speights,2015-04-02,GSW,PHO,1102,6,12,0,0,0,0,1,5,6,0,0,0,2,2,12,18.5
Richard,Jefferson,2015-04-02,DAL,HOU,527,1,3,1,1,2,2,0,0,0,2,1,0,0,3,5,10.5
Pablo,Prigioni,2015-04-02,HOU,DAL,1140,2,3,2,3,0,0,0,1,1,2,1,0,2,3,6,12.25
Gerald,Green,2015-04-02,PHO,GSW,545,3,7,1,4,0,0,0,2,2,0,0,0,0,0,7,10.0
Kendrick,Perkins,2015-04-02,CLE,MIA,269,2,2,0,0,0,1,0,2,2,0,0,0,0,0,4,6.5
Henry,Walker,2015-04-02,MIA,CLE,1031,1,3,1,2,0,0,0,1,1,1,2,1,0,4,3,12.25
