first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2014-12-18,GSW,OKC,2491,14,24,5,12,1,1,4,3,7,9,4,1,4,0,34,66.75
Jimmy,Butler,2014-12-18,CHI,NYK,2684,11,21,4,7,9,10,1,4,5,7,4,1,2,1,35,62.75
Anthony,Davis,2014-12-18,NOP,HOU,2449,10,17,0,0,10,12,1,13,14,3,2,5,1,0,30,65.5
Kevin,Durant,2014-12-18,OKC,GSW,1124,10,13,5,6,5,7,0,2,2,2,0,1,2,1,30,39.0
DeMarcus,Cousins,2014-12-18,SAC,MIL,1969,8,12,0,0,11,13,1,10,11,5,1,0,6,4,27,47.25
Pau,Gasol,2014-12-18,CHI,NYK,2137,8,15,0,0,4,4,3,4,7,2,0,5,1,0,20,41.25
Rudy,Gay,2014-12-18,SAC,MIL,2359,9,15,1,2,1,2,0,9,9,6,1,0,1,2,20,42.25
Jared,Dudley,2014-12-18,MIL,SAC,1977,7,10,2,3,3,3,1,4,5,1,1,0,0,2,19,29.75
Russell,Westbrook,2014-12-18,OKC,GSW,2411,11,30,3,10,8,12,1,2,3,8,2,0,6,2,33,51.25
Ben,McLemore,2014-12-18,SAC,MIL,2481,8,10,1,2,5,5,0,4,4,3,0,0,3,5,22,30.5
Klay,Thompson,2014-12-18,GSW,OKC,2117,7,15,2,4,3,3,0,2,2,5,1,1,1,0,19,33.5
Draymond,Green,2014-12-18,GSW,OKC,2657,7,14,1,5,1,4,2,7,9,9,1,1,2,4,16,44.25
Tim,Hardaway,2014-12-18,NYK,CHI,2410,8,19,5,8,2,2,1,1,2,5,1,0,3,3,23,36.0
Nikola,Mirotic,2014-12-18,CHI,NYK,1613,4,7,2,4,3,4,0,1,1,3,3,1,0,3,13,27.75
Aaron,Brooks,2014-12-18,CHI,NYK,1508,5,9,3,5,5,6,0,2,2,5,1,0,4,1,18,29.5
Brandon,Knight,2014-12-18,MIL,SAC,2257,6,16,3,7,5,6,0,5,5,4,2,0,3,1,20,36.25
Darren,Collison,2014-12-18,SAC,MIL,2411,6,11,2,4,1,1,0,1,1,5,3,0,2,3,15,29.75
Cole,Aldrich,2014-12-18,NYK,CHI,1534,5,8,0,0,3,4,4,6,10,3,1,1,3,3,13,32.5
Amar'e,Stoudemire,2014-12-18,NYK,CHI,1847,7,13,0,0,2,3,2,4,6,2,2,4,3,5,16,37.0
Dante,Cunningham,2014-12-18,NOP,HOU,2025,6,10,1,1,2,2,2,3,5,0,0,1,0,1,15,23.75
Jerryd,Bayless,2014-12-18,MIL,SAC,1717,6,12,3,4,2,2,0,4,4,5,0,1,2,4,17,32.0
Andre,Roberson,2014-12-18,OKC,GSW,2057,4,8,1,3,1,2,2,10,12,3,1,0,0,2,10,32.0
Ryan,Anderson,2014-12-18,NOP,HOU,1777,6,11,1,3,3,3,3,3,6,1,0,0,1,3,16,25.0
Dwight,Howard,2014-12-18,HOU,NOP,2119,7,15,0,0,3,5,2,11,13,2,0,3,3,4,17,40.75
Jrue,Holiday,2014-12-18,NOP,HOU,2302,8,19,0,2,0,1,1,2,3,10,2,2,4,3,16,40.75
Harrison,Barnes,2014-12-18,GSW,OKC,2056,5,11,2,4,0,0,2,5,7,1,2,0,0,3,12,27.25
Serge,Ibaka,2014-12-18,OKC,GSW,2063,5,8,2,2,0,0,3,3,6,2,1,3,4,3,12,29.5
Trevor,Ariza,2014-12-18,HOU,NOP,2377,4,12,0,4,2,2,2,6,8,1,4,0,0,2,10,29.5
Giannis,Antetokounmpo,2014-12-18,MIL,SAC,2217,4,5,0,0,3,4,2,1,3,3,1,1,3,3,11,21.75
O.J.,Mayo,2014-12-18,MIL,SAC,1404,7,13,3,4,2,2,0,2,2,1,1,0,3,5,19,25.0
Shaun,Livingston,2014-12-18,GSW,OKC,1152,6,9,0,1,0,0,1,1,2,1,0,0,0,0,12,16.0
Kendall,Marshall,2014-12-18,MIL,SAC,1130,3,5,2,3,0,0,0,0,0,6,1,0,1,1,8,19.5
Jose,Calderon,2014-12-18,NYK,CHI,2156,5,10,0,0,2,2,0,3,3,2,1,0,1,0,12,20.25
Patrick,Beverley,2014-12-18,HOU,NOP,2241,2,8,1,7,4,4,1,2,3,4,3,1,2,4,9,26.25
Troy,Daniels,2014-12-18,HOU,NOP,978,3,4,3,4,0,0,0,3,3,0,0,0,0,0,9,14.25
Andre,Iguodala,2014-12-18,GSW,OKC,1776,2,6,2,4,1,2,0,4,4,5,1,1,1,1,7,24.0
James,Harden,2014-12-18,HOU,NOP,2044,8,23,2,7,3,5,2,5,7,5,0,0,4,4,21,36.25
Luke,Babbitt,2014-12-18,NOP,HOU,867,3,4,3,4,0,0,0,1,1,0,0,0,0,1,9,11.75
Marreese,Speights,2014-12-18,GSW,OKC,1168,5,10,0,0,0,0,1,4,5,1,0,2,1,2,10,21.25
Ramon,Sessions,2014-12-18,SAC,MIL,1337,3,9,0,1,3,4,3,0,3,5,0,0,2,0,9,19.25
Tarik,Black,2014-12-18,HOU,NOP,510,1,1,0,0,3,4,1,1,2,0,1,0,0,1,5,9.5
Austin,Rivers,2014-12-18,NOP,HOU,2128,4,10,0,2,2,2,1,0,1,6,0,0,2,5,10,19.25
Quincy,Acy,2014-12-18,NYK,CHI,593,2,4,0,0,2,2,1,3,4,0,0,0,0,1,6,11.0
Kostas,Papanikolaou,2014-12-18,HOU,NOP,1356,1,4,0,0,2,2,0,2,2,4,0,0,0,0,4,12.5
Derrick,Williams,2014-12-18,SAC,MIL,1428,2,5,2,4,3,4,0,3,3,0,0,0,2,0,9,12.75
Travis,Wear,2014-12-18,NYK,CHI,1533,4,7,0,0,0,0,0,4,4,0,1,0,1,3,8,14.5
Steven,Adams,2014-12-18,OKC,GSW,821,3,4,0,0,0,1,1,4,5,0,0,0,1,1,6,11.75
Samuel,Dalembert,2014-12-18,NYK,CHI,777,2,4,0,0,0,0,3,2,5,1,0,0,0,3,4,11.75
Kirk,Hinrich,2014-12-18,CHI,NYK,1924,3,7,2,4,0,0,0,0,0,3,0,0,1,3,8,13.0
Jeremy,Lamb,2014-12-18,OKC,GSW,847,1,2,0,0,2,2,0,4,4,0,0,0,0,0,4,9.0
Anthony,Morrow,2014-12-18,OKC,GSW,1611,2,4,0,0,0,0,1,2,3,0,1,0,0,1,4,9.75
Joakim,Noah,2014-12-18,CHI,NYK,2010,1,8,0,0,2,6,6,7,13,3,0,1,1,4,4,26.25
Donatas,Motiejunas,2014-12-18,HOU,NOP,1406,4,13,0,2,1,1,3,1,4,2,0,0,1,2,9,16.5
Pablo,Prigioni,2014-12-18,NYK,CHI,724,2,4,1,1,0,0,0,2,2,0,1,0,1,1,5,9.5
Festus,Ezeli,2014-12-18,GSW,OKC,587,2,4,0,0,0,0,0,2,2,1,0,1,0,3,4,10.0
Shane,Larkin,2014-12-18,NYK,CHI,1817,2,7,0,0,1,2,1,1,2,3,0,1,1,2,5,13.5
Isaiah,Canaan,2014-12-18,HOU,NOP,639,2,3,0,1,0,0,0,0,0,1,0,0,1,0,4,5.0
Mike,Dunleavy,2014-12-18,CHI,NYK,1767,2,7,1,3,0,0,1,3,4,0,0,0,0,1,5,10.5
