first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Reggie,Jackson,2015-03-17,DET,MEM,2063,10,18,2,5,1,1,1,1,2,20,1,0,2,2,23,57.5
Victor,Oladipo,2015-03-17,ORL,HOU,2273,11,21,1,3,6,6,1,3,4,3,4,0,0,2,29,47.0
Donatas,Motiejunas,2015-03-17,HOU,ORL,1921,8,12,2,2,5,8,1,6,7,4,0,0,0,2,23,38.75
Blake,Griffin,2015-03-17,LAC,CHO,2182,8,12,0,0,3,3,1,10,11,4,3,0,2,1,19,43.75
Andre,Drummond,2015-03-17,DET,MEM,2317,6,12,0,0,4,6,7,9,16,1,2,5,1,4,16,51.0
Alexey,Shved,2015-03-17,NYK,SAS,2171,6,14,1,4,8,12,1,2,3,7,3,0,1,3,21,41.25
Jeff,Green,2015-03-17,MEM,DET,1959,7,12,3,3,4,4,1,4,5,1,2,0,1,1,21,33.75
Omer,Asik,2015-03-17,NOP,MIL,1756,6,8,0,0,4,5,4,7,11,3,1,2,2,4,16,39.25
Giannis,Antetokounmpo,2015-03-17,MIL,NOP,2149,6,9,0,0,3,3,1,8,9,5,0,3,1,2,15,39.25
Chris,Paul,2015-03-17,LAC,CHO,2125,6,16,4,7,5,6,0,3,3,8,2,0,2,2,21,41.75
J.J.,Redick,2015-03-17,LAC,CHO,2352,10,17,0,4,3,3,1,2,3,3,0,0,1,2,23,30.75
Trevor,Ariza,2015-03-17,HOU,ORL,1933,7,11,3,7,0,0,1,4,5,5,1,1,2,2,17,35.25
Marc,Gasol,2015-03-17,MEM,DET,1780,6,11,1,1,4,4,1,10,11,6,1,1,3,6,17,42.75
Mo,Williams,2015-03-17,CHO,LAC,2129,8,15,2,5,0,0,0,4,4,8,1,0,1,4,18,37.5
Kentavious,Caldwell-Pope,2015-03-17,DET,MEM,2243,10,16,2,7,2,3,0,0,0,1,0,0,1,1,24,26.0
Anthony,Davis,2015-03-17,NOP,MIL,2490,6,18,0,0,8,9,1,11,12,4,1,3,2,4,20,48.0
Langston,Galloway,2015-03-17,NYK,SAS,2856,10,18,2,5,0,0,0,4,4,4,1,0,2,2,22,35.0
Tiago,Splitter,2015-03-17,SAS,NYK,1673,5,10,0,0,2,2,7,6,13,2,0,1,0,1,12,33.25
Tim,Duncan,2015-03-17,SAS,NYK,2016,6,12,0,0,5,6,2,6,8,3,0,1,1,3,17,33.0
Quincy,Pondexter,2015-03-17,NOP,MIL,2289,6,13,5,10,1,1,2,5,7,2,0,0,1,1,18,31.75
Tony,Parker,2015-03-17,SAS,NYK,2298,9,20,0,2,3,4,1,5,6,6,1,0,3,2,21,38.0
DeAndre,Jordan,2015-03-17,LAC,CHO,2038,3,6,0,0,6,12,4,10,14,3,1,1,1,4,12,37.5
Corey,Brewer,2015-03-17,HOU,ORL,1697,5,10,1,2,2,2,4,8,12,3,1,0,2,2,13,34.0
Josh,Smith,2015-03-17,HOU,ORL,1602,6,9,2,2,3,4,2,3,5,1,1,2,4,2,17,29.75
John,Henson,2015-03-17,MIL,NOP,1420,7,10,0,0,0,4,2,5,7,0,0,4,0,3,14,30.75
Al,Jefferson,2015-03-17,CHO,LAC,2021,9,19,0,0,3,5,1,5,6,2,0,1,1,3,21,33.0
Louis,Amundson,2015-03-17,NYK,SAS,1839,5,11,0,1,2,4,8,9,17,2,0,2,3,4,12,38.75
Andrea,Bargnani,2015-03-17,NYK,SAS,1834,7,16,0,1,2,2,2,8,10,2,0,3,3,0,16,36.0
James,Harden,2015-03-17,HOU,ORL,2080,4,14,1,4,8,11,1,7,8,4,3,0,4,1,17,37.5
Patrick,Beverley,2015-03-17,HOU,ORL,2124,5,12,2,7,0,0,0,2,2,7,0,1,0,1,12,28.0
Beno,Udrih,2015-03-17,MEM,DET,1809,3,7,1,1,2,2,1,3,4,9,0,1,2,2,9,29.0
Jerryd,Bayless,2015-03-17,MIL,NOP,2068,4,11,0,4,6,6,0,8,8,5,0,0,2,2,14,30.5
Ersan,Ilyasova,2015-03-17,MIL,NOP,2131,6,15,3,9,0,0,2,6,8,2,1,0,0,4,15,31.5
Elfrid,Payton,2015-03-17,ORL,HOU,2038,5,9,0,1,0,0,1,3,4,7,2,1,3,4,10,30.0
Zach,Randolph,2015-03-17,MEM,DET,2085,6,13,0,0,1,1,1,4,5,4,2,0,2,2,13,28.25
Marco,Belinelli,2015-03-17,SAS,NYK,1820,2,5,1,2,7,7,0,4,4,1,2,0,2,3,12,22.0
Vince,Carter,2015-03-17,MEM,DET,1158,4,8,4,6,2,2,0,3,3,1,0,0,0,4,14,21.25
Zaza,Pachulia,2015-03-17,MIL,NOP,1460,3,9,0,0,5,6,3,8,11,1,2,1,2,4,11,31.25
Jason,Smith,2015-03-17,NYK,SAS,1525,4,10,0,1,3,4,1,4,5,2,0,1,0,0,11,22.25
Anthony,Tolliver,2015-03-17,DET,MEM,1932,4,12,4,9,3,4,0,7,7,0,1,0,1,2,15,27.25
Gerald,Henderson,2015-03-17,CHO,LAC,2195,5,13,0,1,6,8,0,1,1,4,2,0,3,3,16,25.75
Kemba,Walker,2015-03-17,CHO,LAC,1450,3,8,2,4,7,8,0,3,3,2,1,0,3,4,15,23.25
Eric,Gordon,2015-03-17,NOP,MIL,2076,3,9,2,6,1,2,0,0,0,7,2,1,2,3,9,25.5
Kawhi,Leonard,2015-03-17,SAS,NYK,2172,3,9,1,1,6,8,0,5,5,1,1,2,3,2,13,25.75
Channing,Frye,2015-03-17,ORL,HOU,1577,3,8,3,7,0,0,1,7,8,2,0,0,0,3,9,23.5
Tayshaun,Prince,2015-03-17,DET,MEM,1491,4,7,0,0,3,4,1,4,5,1,0,0,2,1,11,17.75
Michael,Kidd-Gilchrist,2015-03-17,CHO,LAC,2249,3,9,0,0,4,4,4,3,7,1,0,1,1,4,10,21.75
Ben,Gordon,2015-03-17,ORL,HOU,1144,5,9,1,4,2,2,0,1,1,1,0,0,2,1,13,15.25
Marvin,Williams,2015-03-17,CHO,LAC,1819,4,10,1,3,1,2,1,10,11,1,1,0,1,4,10,27.25
Nate,Robinson,2015-03-17,LAC,CHO,1284,4,10,2,5,2,2,0,1,1,2,0,0,1,2,12,16.75
Cole,Aldrich,2015-03-17,NYK,SAS,1154,1,3,0,0,1,2,2,5,7,2,0,2,0,2,3,18.75
Tony,Allen,2015-03-17,MEM,DET,1877,4,11,1,1,0,2,3,2,5,0,3,0,2,0,9,20.75
Maurice,Harkless,2015-03-17,ORL,HOU,1055,3,7,1,2,1,4,5,0,5,0,0,0,0,2,8,14.75
Bismack,Biyombo,2015-03-17,CHO,LAC,859,0,1,0,0,2,2,2,6,8,0,0,2,0,1,2,16.0
Tyreke,Evans,2015-03-17,NOP,MIL,2200,5,18,0,4,2,2,1,8,9,6,1,0,4,1,12,32.25
Shane,Larkin,2015-03-17,NYK,SAS,1348,2,5,0,1,1,1,0,0,0,2,1,2,0,2,5,14.0
Nikola,Vucevic,2015-03-17,ORL,HOU,1927,5,17,0,0,1,3,3,8,11,3,1,2,3,3,11,33.75
Michael,Carter-Williams,2015-03-17,MIL,NOP,1509,2,12,0,0,2,2,1,1,2,4,1,2,0,1,6,20.5
Norris,Cole,2015-03-17,NOP,MIL,1222,2,6,1,3,2,3,0,1,1,3,0,0,1,1,7,12.75
Glen,Davis,2015-03-17,LAC,CHO,869,1,1,0,0,0,0,0,2,2,3,1,2,1,4,2,14.5
Joey,Dorsey,2015-03-17,HOU,ORL,412,1,1,0,0,0,0,2,2,4,0,0,1,0,1,2,9.0
Travis,Wear,2015-03-17,NYK,SAS,1359,2,4,0,1,2,2,0,3,3,1,1,0,1,4,6,12.75
Jeff,Ayres,2015-03-17,SAS,NYK,369,2,4,0,0,0,0,3,0,3,0,0,0,0,1,4,7.75
Boris,Diaw,2015-03-17,SAS,NYK,1536,4,11,0,2,0,0,1,1,2,2,1,0,0,4,8,15.5
Kosta,Koufos,2015-03-17,MEM,DET,960,1,3,0,0,0,0,3,3,6,2,0,0,1,2,2,12.0
Tobias,Harris,2015-03-17,ORL,HOU,1014,2,7,0,3,2,2,0,0,0,1,0,0,0,0,6,7.5
Caron,Butler,2015-03-17,DET,MEM,1389,1,3,1,2,0,0,0,3,3,1,0,0,0,1,3,8.75
Dewayne,Dedmon,2015-03-17,ORL,HOU,1378,1,2,0,0,0,0,1,6,7,0,0,2,1,4,2,14.25
Danny,Green,2015-03-17,SAS,NYK,2047,3,12,1,5,1,1,0,4,4,0,1,1,1,1,8,17.0
Terrence,Jones,2015-03-17,HOU,ORL,1825,3,6,0,1,0,2,0,3,3,1,1,1,2,3,6,14.25
Lance,Thomas,2015-03-17,NYK,SAS,1814,4,10,0,0,0,0,1,0,1,0,1,0,1,3,8,10.75
Luke,Ridnour,2015-03-17,ORL,HOU,1186,3,8,0,2,0,0,0,0,0,2,0,0,1,1,6,8.5
Jodie,Meeks,2015-03-17,DET,MEM,637,1,3,1,3,2,4,0,1,1,0,0,0,1,1,5,6.25
Hedo,Turkoglu,2015-03-17,LAC,CHO,1280,2,6,2,5,0,0,0,2,2,1,0,1,2,3,6,12.0
Tyler,Ennis,2015-03-17,MIL,NOP,1393,2,6,1,3,0,0,0,0,0,1,0,1,1,2,5,8.5
Spencer,Hawes,2015-03-17,LAC,CHO,671,1,3,1,2,0,0,0,5,5,0,0,0,0,4,3,9.75
Cory,Joseph,2015-03-17,SAS,NYK,538,1,4,0,0,0,0,0,3,3,1,0,0,0,0,2,7.25
Spencer,Dinwiddie,2015-03-17,DET,MEM,817,2,6,1,2,0,0,0,2,2,1,0,0,1,2,5,9.0
K.J.,McDaniels,2015-03-17,HOU,ORL,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.25
Shawne,Williams,2015-03-17,DET,MEM,948,1,6,1,5,0,0,0,2,2,1,1,0,0,2,3,9.5
Matt,Bonner,2015-03-17,SAS,NYK,761,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2.0
Reggie,Williams,2015-03-17,SAS,NYK,326,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0
Courtney,Lee,2015-03-17,MEM,DET,1701,3,10,0,5,0,0,0,1,1,2,0,0,1,1,6,9.75
