first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2014-11-16,GSW,LAL,1796,10,19,5,9,5,5,0,4,4,15,1,0,3,0,30,60.5
Kobe,Bryant,2014-11-16,LAL,GSW,1882,15,34,3,12,11,16,1,4,5,3,0,0,2,3,44,55.25
Carmelo,Anthony,2014-11-16,NYK,DEN,2293,10,14,2,3,6,8,0,9,9,3,1,0,5,1,28,44.25
Marreese,Speights,2014-11-16,GSW,LAL,1225,8,11,0,0,8,8,4,5,9,0,0,0,1,3,24,34.75
J.R.,Smith,2014-11-16,NYK,DEN,2192,10,16,2,6,6,8,0,4,4,4,2,1,5,2,28,43.5
Andrew,Bogut,2014-11-16,GSW,LAL,1268,7,9,0,0,1,1,0,10,10,4,0,1,0,4,15,35.5
Arron,Afflalo,2014-11-16,DEN,NYK,1919,6,11,5,7,1,1,1,3,4,3,0,0,0,3,18,30.0
Kenneth,Faried,2014-11-16,DEN,NYK,1920,7,9,0,0,2,5,4,5,9,1,2,0,2,4,16,31.75
Brandon,Knight,2014-11-16,MIL,MIA,2055,7,13,4,7,2,2,0,5,5,4,1,0,3,4,20,34.75
Klay,Thompson,2014-11-16,GSW,LAL,1753,5,11,2,7,6,6,0,3,3,3,0,3,2,3,18,32.25
Jordan,Hill,2014-11-16,LAL,GSW,1537,4,9,0,0,7,9,6,5,11,0,0,0,1,2,15,28.25
Ed,Davis,2014-11-16,LAL,GSW,1543,5,10,0,0,0,0,3,3,6,2,2,3,0,3,10,30.5
James,Harden,2014-11-16,HOU,OKC,2233,5,17,2,9,7,8,1,8,9,5,1,1,4,3,19,40.75
Patrick,Beverley,2014-11-16,HOU,OKC,1734,4,10,2,8,2,2,3,5,8,1,2,0,0,3,12,28.5
Shawne,Williams,2014-11-16,MIA,MIL,1578,5,9,3,6,0,0,2,9,11,1,0,0,0,5,13,29.75
James,Ennis,2014-11-16,MIA,MIL,1470,4,6,1,2,0,0,1,2,3,3,2,0,0,1,9,21.75
Andre,Iguodala,2014-11-16,GSW,LAL,1238,4,6,2,3,0,1,2,1,3,1,2,0,0,0,10,20.25
Jabari,Parker,2014-11-16,MIL,MIA,1984,5,11,0,1,3,4,0,6,6,1,2,0,0,0,13,26.0
Quincy,Acy,2014-11-16,NYK,DEN,1870,3,7,0,1,2,2,1,7,8,3,3,0,0,3,8,28.5
Mario,Chalmers,2014-11-16,MIA,MIL,2111,7,13,1,1,3,4,0,2,2,5,1,0,3,6,18,29.0
Harrison,Barnes,2014-11-16,GSW,LAL,1453,4,8,2,3,4,5,0,2,2,1,0,1,0,3,14,21.0
Lance,Thomas,2014-11-16,OKC,HOU,1571,4,11,0,0,7,8,1,0,1,2,1,0,0,3,15,21.25
Samuel,Dalembert,2014-11-16,NYK,DEN,1328,4,8,0,0,0,0,4,4,8,2,1,1,0,2,8,25.0
Draymond,Green,2014-11-16,GSW,LAL,1440,4,5,2,2,0,0,0,8,8,1,0,0,0,3,10,22.5
Reggie,Jackson,2014-11-16,OKC,HOU,2196,3,11,0,3,9,9,1,10,11,4,1,0,4,5,15,34.75
Jordan,Clarkson,2014-11-16,LAL,GSW,1134,2,6,0,0,6,6,0,2,2,1,2,0,0,1,10,18.0
Robert,Sacre,2014-11-16,LAL,GSW,912,5,8,0,0,0,0,1,2,3,1,1,0,0,1,10,17.25
Khris,Middleton,2014-11-16,MIL,MIA,1214,3,7,1,3,3,3,0,2,2,0,3,1,1,3,10,20.5
Zaza,Pachulia,2014-11-16,MIL,MIA,1517,5,9,0,1,1,1,2,3,5,2,1,0,2,3,11,21.25
Xavier,Henry,2014-11-16,LAL,GSW,720,1,1,0,0,6,8,1,1,2,2,0,0,1,3,8,13.0
Luol,Deng,2014-11-16,MIA,MIL,2215,3,11,1,3,3,4,2,4,6,2,3,0,2,3,10,26.0
Shabazz,Napier,2014-11-16,MIA,MIL,1551,4,5,1,2,1,2,0,5,5,1,0,0,3,0,10,16.75
Norris,Cole,2014-11-16,MIA,MIL,1512,4,10,3,5,0,0,0,2,2,2,2,0,3,0,11,20.5
Trevor,Ariza,2014-11-16,HOU,OKC,2221,4,11,1,4,2,4,0,4,4,1,1,0,0,2,11,20.0
Larry,Sanders,2014-11-16,MIL,MIA,1212,5,10,0,0,1,3,1,5,6,0,0,0,0,3,11,18.5
Ty,Lawson,2014-11-16,DEN,NYK,2389,6,18,2,5,3,6,0,2,2,9,0,0,6,1,17,31.0
Wilson,Chandler,2014-11-16,DEN,NYK,1873,4,14,3,9,0,0,1,4,5,4,2,0,2,4,11,27.75
O.J.,Mayo,2014-11-16,MIL,MIA,1093,4,8,0,3,0,1,0,2,2,3,1,0,1,1,8,16.5
Giannis,Antetokounmpo,2014-11-16,MIL,MIA,1944,4,8,0,0,3,7,1,6,7,3,2,0,5,3,11,25.75
