first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Bradley,Beal,2014-12-29,WAS,HOU,2237,9,17,5,11,10,10,1,4,5,3,1,0,3,2,33,46.75
Nikola,Vucevic,2014-12-29,ORL,MIA,2035,12,17,0,0,2,3,3,6,9,3,0,1,0,1,26,43.75
James,Harden,2014-12-29,HOU,WAS,2138,12,23,3,8,6,7,1,5,6,4,1,0,2,3,33,49.0
Jimmy,Butler,2014-12-29,CHI,IND,2647,8,20,2,2,9,12,5,4,9,1,4,1,1,1,27,50.25
Rudy,Gay,2014-12-29,SAC,BRK,2276,9,21,1,3,6,6,4,5,9,5,2,0,1,2,25,47.75
DeMarcus,Cousins,2014-12-29,SAC,BRK,2199,9,12,0,0,6,9,3,10,13,4,1,2,5,4,24,49.75
Dwyane,Wade,2014-12-29,MIA,ORL,1849,7,14,0,1,11,11,1,2,3,6,1,0,3,0,25,38.25
Paul,Pierce,2014-12-29,WAS,HOU,1779,7,9,1,3,6,6,0,3,3,1,3,1,1,1,21,34.25
Chris,Paul,2014-12-29,LAC,UTA,2130,7,14,3,5,3,4,1,4,5,8,4,0,2,2,20,46.75
Mason,Plumlee,2014-12-29,BRK,SAC,1999,6,7,0,0,10,16,3,1,4,1,3,1,3,2,22,35.0
Giannis,Antetokounmpo,2014-12-29,MIL,CHO,2108,7,8,0,0,2,3,0,8,8,4,0,3,1,2,16,37.5
Gerald,Henderson,2014-12-29,CHO,MIL,2357,7,13,1,3,4,4,0,4,4,5,2,1,1,2,19,37.5
Pau,Gasol,2014-12-29,CHI,IND,2092,7,14,0,0,6,6,3,3,6,3,0,1,0,3,20,34.0
Danny,Granger,2014-12-29,MIA,ORL,1935,7,10,6,7,1,3,1,3,4,2,1,0,2,2,21,33.0
Jared,Dudley,2014-12-29,MIL,CHO,2121,5,10,2,4,5,5,1,8,9,2,1,0,0,1,17,34.25
Kemba,Walker,2014-12-29,CHO,MIL,2915,7,22,2,8,12,13,0,1,1,4,2,4,5,2,28,45.75
Blake,Griffin,2014-12-29,LAC,UTA,2474,10,20,0,0,4,6,0,6,6,7,2,3,6,4,24,49.0
Victor,Oladipo,2014-12-29,ORL,MIA,2220,7,12,3,4,5,6,0,2,2,4,3,0,5,3,22,35.5
John,Wall,2014-12-29,WAS,HOU,2214,4,10,0,1,5,6,1,3,4,12,4,0,5,1,13,41.5
Joe,Johnson,2014-12-29,BRK,SAC,2029,6,13,2,6,2,2,1,1,2,6,1,0,0,0,16,30.5
Gordon,Hayward,2014-12-29,UTA,LAC,2142,8,20,4,7,2,3,0,4,4,7,0,0,3,1,22,38.0
Darren,Collison,2014-12-29,SAC,BRK,1842,5,7,2,2,4,5,0,3,3,8,0,0,4,5,16,30.75
Rudy,Gobert,2014-12-29,UTA,LAC,1507,5,7,0,0,1,1,5,8,13,2,1,0,2,4,11,31.25
John,Henson,2014-12-29,MIL,CHO,1241,4,6,0,0,3,3,0,4,4,0,0,5,0,2,11,26.0
Chris,Bosh,2014-12-29,MIA,ORL,1978,8,17,0,1,4,7,1,7,8,1,1,0,2,1,20,32.5
Nene,Hilario,2014-12-29,WAS,HOU,1628,5,9,0,1,2,2,1,4,5,1,3,0,0,3,12,25.75
Kevin,Garnett,2014-12-29,BRK,SAC,1252,5,10,0,0,0,0,1,7,8,2,4,0,0,3,10,31.0
Matt,Barnes,2014-12-29,LAC,UTA,1830,4,8,3,5,2,2,0,2,2,2,0,3,0,3,13,26.0
Chris,Copeland,2014-12-29,IND,CHI,1057,7,10,1,1,2,2,1,4,5,1,0,1,3,3,17,25.75
Marvin,Williams,2014-12-29,CHO,MIL,2146,3,8,2,3,0,0,1,13,14,3,3,0,1,2,8,36.5
Lavoy,Allen,2014-12-29,IND,CHI,1936,3,8,0,0,0,1,3,5,8,6,0,4,0,2,6,33.0
Corey,Brewer,2014-12-29,HOU,WAS,1687,5,13,2,5,3,4,0,0,0,3,2,1,1,1,15,26.0
J.J.,Redick,2014-12-29,LAC,UTA,1787,6,13,1,6,4,4,0,1,1,3,0,0,1,2,17,22.75
DeAndre,Jordan,2014-12-29,LAC,UTA,2191,2,4,0,0,1,2,6,13,19,0,0,4,2,2,5,35.75
Zaza,Pachulia,2014-12-29,MIL,CHO,1694,6,7,0,0,3,4,0,4,4,1,0,1,3,3,15,22.0
Hassan,Whiteside,2014-12-29,MIA,ORL,1085,1,1,0,0,6,11,2,5,7,1,1,2,0,3,8,24.25
Trey,Burke,2014-12-29,UTA,LAC,1905,4,10,2,3,1,2,0,2,2,6,2,0,1,2,11,27.0
Joakim,Noah,2014-12-29,CHI,IND,1723,2,7,0,0,2,2,3,4,7,3,3,1,0,2,6,27.25
Tobias,Harris,2014-12-29,ORL,MIA,2140,8,14,2,4,0,0,0,4,4,1,0,0,2,3,18,24.5
Jarrett,Jack,2014-12-29,BRK,SAC,1912,4,12,1,1,7,8,1,2,3,2,1,0,2,2,16,24.25
Elfrid,Payton,2014-12-29,ORL,MIA,1824,2,5,0,1,0,0,1,3,4,8,4,0,2,2,4,28.0
Mike,Dunleavy,2014-12-29,CHI,IND,1449,3,5,1,2,1,1,0,10,10,1,0,2,0,3,8,26.5
David,West,2014-12-29,IND,CHI,1492,5,8,0,0,0,0,0,7,7,2,1,2,2,2,10,26.75
Jamal,Crawford,2014-12-29,LAC,UTA,1429,6,14,2,4,3,4,0,1,1,1,0,0,1,0,17,20.25
Derrick,Favors,2014-12-29,UTA,LAC,2080,6,16,0,0,3,9,6,3,9,1,0,2,1,3,15,31.25
Rodney,Hood,2014-12-29,UTA,LAC,1783,2,6,1,3,4,5,0,7,7,5,2,1,3,5,9,30.25
Derrick,Rose,2014-12-29,CHI,IND,2090,5,20,1,7,6,6,0,3,3,6,0,2,3,0,17,32.75
Alan,Anderson,2014-12-29,BRK,SAC,1511,1,3,1,1,3,6,2,1,3,3,1,1,0,1,6,18.75
Jason,Terry,2014-12-29,HOU,WAS,1167,3,5,0,0,0,0,0,2,2,4,1,0,0,0,6,16.5
Cody,Zeller,2014-12-29,CHO,MIL,1922,2,3,0,0,2,4,1,4,5,1,3,2,2,2,6,22.75
Luol,Deng,2014-12-29,MIA,ORL,2286,5,11,1,3,3,4,1,2,3,0,1,0,2,1,14,19.25
Solomon,Hill,2014-12-29,IND,CHI,1803,3,7,1,3,3,6,1,1,2,3,1,0,1,1,10,19.0
Dante,Exum,2014-12-29,UTA,LAC,1630,3,6,1,1,0,0,1,4,5,3,1,0,1,1,7,19.75
