first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Kevin,Durant,2015-01-18,OKC,ORL,1652,7,10,0,1,7,7,3,8,11,8,1,1,3,1,21,49.25
Tyreke,Evans,2015-01-18,NOP,TOR,2178,9,14,1,3,7,9,1,4,5,5,1,0,4,2,26,40.25
Alexis,Ajinca,2015-01-18,NOP,TOR,2036,10,13,0,0,2,2,2,4,6,3,1,1,1,5,22,37.5
Rudy,Gobert,2015-01-18,UTA,SAS,1713,5,10,0,0,3,5,7,11,18,2,0,4,1,1,13,46.0
Serge,Ibaka,2015-01-18,OKC,ORL,1679,5,10,4,8,2,2,0,8,8,1,2,1,1,1,16,35.0
Amir,Johnson,2015-01-18,TOR,NOP,1907,6,7,0,0,2,4,3,7,10,0,0,2,1,1,14,30.0
Elfrid,Payton,2015-01-18,ORL,OKC,2320,9,17,0,0,1,2,2,2,4,8,3,0,4,5,19,40.0
Victor,Oladipo,2015-01-18,ORL,OKC,2103,7,18,2,6,7,7,1,2,3,5,1,0,3,3,23,35.75
Louis,Williams,2015-01-18,TOR,NOP,1242,4,9,0,3,9,10,0,0,0,1,2,0,0,0,17,22.5
Greivis,Vasquez,2015-01-18,TOR,NOP,1683,5,14,4,9,2,2,0,2,2,9,2,0,3,3,16,36.5
Dion,Waiters,2015-01-18,OKC,ORL,1251,7,9,1,2,1,1,0,1,1,2,2,0,3,1,16,23.25
Danny,Green,2015-01-18,SAS,UTA,1197,5,7,3,4,0,0,2,4,6,0,1,0,1,1,13,23.5
Russell,Westbrook,2015-01-18,OKC,ORL,1462,7,12,0,3,3,6,1,0,1,6,1,1,4,2,17,29.25
DeMar,DeRozan,2015-01-18,TOR,NOP,2154,7,18,1,4,7,9,0,3,3,1,1,0,1,3,22,29.25
Kawhi,Leonard,2015-01-18,SAS,UTA,1800,4,11,1,2,3,4,3,6,9,1,2,1,1,0,12,30.75
Reggie,Jackson,2015-01-18,OKC,ORL,1197,4,6,0,1,5,6,1,4,5,1,0,0,1,1,13,20.25
Tiago,Splitter,2015-01-18,SAS,UTA,1305,5,12,0,0,4,4,0,4,4,3,1,0,1,0,14,25.0
Tim,Duncan,2015-01-18,SAS,UTA,1436,3,8,0,0,5,6,3,3,6,4,0,1,2,2,11,25.5
Patrick,Patterson,2015-01-18,TOR,NOP,1466,3,5,2,4,2,2,1,2,3,1,1,1,0,4,10,20.25
Aron,Baynes,2015-01-18,SAS,UTA,1366,4,10,0,1,4,5,3,8,11,0,0,0,0,3,12,25.75
Omer,Asik,2015-01-18,NOP,TOR,1906,5,10,0,0,1,2,3,6,9,0,1,0,1,2,11,23.75
Kendrick,Perkins,2015-01-18,OKC,ORL,1290,5,7,0,0,1,3,0,9,9,1,1,0,3,3,11,24.25
Andre,Roberson,2015-01-18,OKC,ORL,1452,3,4,2,3,2,4,1,4,5,1,1,1,3,4,10,21.25
Derrick,Favors,2015-01-18,UTA,SAS,1649,4,11,0,0,1,2,1,12,13,0,0,4,2,1,9,32.25
Jeremy,Lamb,2015-01-18,OKC,ORL,371,3,4,2,2,0,0,0,2,2,0,1,0,1,0,8,13.0
Channing,Frye,2015-01-18,ORL,OKC,2099,2,9,2,8,3,3,0,5,5,1,3,1,1,4,9,25.25
Manu,Ginobili,2015-01-18,SAS,UTA,1113,2,7,1,3,1,2,0,2,2,4,1,4,2,1,6,24.0
Boris,Diaw,2015-01-18,SAS,UTA,1056,2,6,1,2,0,0,0,3,3,4,1,0,0,1,5,17.25
Eric,Gordon,2015-01-18,NOP,TOR,2173,6,15,1,5,1,1,0,5,5,5,1,0,5,3,14,27.75
Kyle,Lowry,2015-01-18,TOR,NOP,2257,4,10,0,3,0,0,2,3,5,5,2,0,4,2,8,23.75
Jeremy,Evans,2015-01-18,UTA,SAS,277,2,3,0,0,0,0,0,1,1,0,1,2,0,0,4,11.25
Trey,Burke,2015-01-18,UTA,SAS,2002,4,15,0,2,0,0,0,1,1,8,1,0,1,0,8,22.75
