first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Klay,Thompson,2014-11-01,GSW,LAL,2048,14,18,5,7,8,9,0,5,5,2,0,0,1,2,41,52.25
Joe,Johnson,2014-11-01,BRK,DET,2337,14,23,3,8,3,3,1,7,8,6,0,0,0,1,34,54.5
Stephen,Curry,2014-11-01,GSW,LAL,2046,10,19,3,8,8,8,0,5,5,10,3,0,2,3,31,58.75
Kevin,Martin,2014-11-01,MIN,CHI,2133,9,14,4,6,11,11,2,5,7,2,0,0,0,3,33,46.75
Anthony,Davis,2014-11-01,NOP,DAL,2568,9,21,0,0,13,16,6,9,15,2,2,3,1,2,31,62.25
Derrick,Favors,2014-11-01,UTA,PHO,1823,12,22,0,0,8,9,4,5,9,1,2,2,0,2,32,52.75
Jeff,Teague,2014-11-01,ATL,IND,1967,7,14,1,2,10,10,0,4,4,6,3,2,1,1,25,49.0
James,Harden,2014-11-01,HOU,BOS,1866,5,14,2,6,14,14,0,8,8,6,4,1,3,1,26,54.5
Chris,Bosh,2014-11-01,MIA,PHI,1981,9,17,2,5,10,11,3,5,8,4,2,0,3,2,30,49.5
Nene,Hilario,2014-11-01,WAS,MIL,1953,10,12,0,1,2,3,2,4,6,4,3,0,1,3,22,41.0
Gordon,Hayward,2014-11-01,UTA,PHO,2069,9,15,3,5,3,3,1,9,10,3,1,0,1,1,24,44.0
Jordan,Hill,2014-11-01,LAL,GSW,1972,10,14,0,0,3,4,4,1,5,4,0,3,2,3,23,40.25
Mario,Chalmers,2014-11-01,MIA,PHI,1511,6,9,2,2,6,10,0,2,2,4,4,0,0,1,20,37.5
Brandon,Knight,2014-11-01,MIL,WAS,2251,9,15,3,4,3,4,2,3,5,6,1,0,3,0,24,41.25
DeMar,DeRozan,2014-11-01,TOR,ORL,1781,9,18,0,1,8,10,1,7,8,1,1,0,0,1,26,39.5
Terrence,Jones,2014-11-01,HOU,BOS,1819,10,16,2,4,3,3,4,6,10,0,0,2,2,4,25,41.5
Greg,Monroe,2014-11-01,DET,BRK,1828,7,12,0,0,4,5,4,7,11,3,1,0,0,0,18,38.25
Jrue,Holiday,2014-11-01,NOP,DAL,2217,10,19,3,8,1,1,1,3,4,6,3,0,2,4,24,44.5
John,Wall,2014-11-01,WAS,MIL,2278,6,14,1,4,6,9,0,6,6,10,5,1,4,3,19,52.0
Tony,Wroten,2014-11-01,PHI,MIA,1989,6,11,1,4,8,11,0,3,3,10,1,1,4,1,21,42.25
Kyle,Lowry,2014-11-01,TOR,ORL,1970,5,12,2,5,9,11,0,3,3,5,1,0,0,2,21,35.25
Tyreke,Evans,2014-11-01,NOP,DAL,2220,8,19,3,6,3,3,1,9,10,9,2,1,4,5,22,53.5
Otto,Porter,2014-11-01,WAS,MIL,2210,7,11,1,2,6,7,0,5,5,1,2,0,1,2,21,32.75
Jimmy,Butler,2014-11-01,CHI,MIN,2368,6,12,1,3,11,15,1,3,4,2,1,1,2,3,24,35.5
Trevor,Booker,2014-11-01,UTA,PHO,1452,7,9,0,2,0,0,4,5,9,2,2,0,2,0,14,31.25
Kendrick,Perkins,2014-11-01,OKC,DEN,1184,6,7,0,0,5,6,1,4,5,0,0,0,0,0,17,23.25
Ty,Lawson,2014-11-01,DEN,OKC,2084,8,12,1,3,8,12,0,2,2,5,1,0,7,1,25,34.0
Roy,Hibbert,2014-11-01,IND,ATL,2102,4,8,0,0,6,6,1,11,12,2,0,3,1,2,14,37.5
Marcin,Gortat,2014-11-01,WAS,MIL,2279,9,14,0,0,2,4,1,8,9,2,1,3,4,4,20,40.25
Harrison,Barnes,2014-11-01,GSW,LAL,1809,5,6,1,2,4,5,0,4,4,3,1,0,1,2,15,26.5
Garrett,Temple,2014-11-01,WAS,MIL,2266,6,9,2,4,4,5,0,1,1,1,3,0,2,2,18,26.75
Al,Horford,2014-11-01,ATL,IND,1673,9,14,0,1,2,2,1,3,4,2,0,2,3,2,20,30.5
Serge,Ibaka,2014-11-01,OKC,DEN,1781,10,19,3,7,0,0,1,1,2,1,1,1,2,2,23,31.5
Brandon,Jennings,2014-11-01,DET,BRK,2180,6,14,0,3,6,7,0,2,2,9,1,0,3,2,18,34.5
Luol,Deng,2014-11-01,MIA,PHI,1751,7,11,1,3,0,1,2,2,4,2,2,0,1,0,15,27.0
Chandler,Parsons,2014-11-01,DAL,NOP,2036,7,13,2,6,4,4,0,4,4,4,0,0,3,2,20,30.5
Brandon,Davies,2014-11-01,PHI,MIA,1433,7,9,1,2,3,4,0,3,3,0,3,0,3,3,18,26.75
Nikola,Vucevic,2014-11-01,ORL,TOR,2005,7,11,1,1,0,2,2,10,12,4,1,1,2,6,15,39.5
Jerryd,Bayless,2014-11-01,MIL,WAS,1247,5,10,2,2,8,8,0,3,3,2,2,0,4,4,20,29.75
Al,Jefferson,2014-11-01,CHO,MEM,2258,8,19,0,0,3,4,3,3,6,2,1,4,2,3,19,38.5
Kevin,Garnett,2014-11-01,BRK,DET,2102,7,15,0,0,4,4,1,13,14,0,2,1,3,3,18,40.0
Pau,Gasol,2014-11-01,CHI,MIN,2149,7,12,0,0,6,9,1,5,6,2,0,4,5,3,20,36.0
Elfrid,Payton,2014-11-01,ORL,TOR,1812,6,12,0,0,4,8,1,2,3,9,0,0,1,4,16,32.75
Monta,Ellis,2014-11-01,DAL,NOP,1954,7,14,0,2,3,3,4,3,7,3,1,0,2,4,17,31.25
Devin,Harris,2014-11-01,DAL,NOP,1649,4,7,2,4,2,4,0,3,3,6,1,0,0,2,12,27.75
Shawne,Williams,2014-11-01,MIA,PHI,1740,5,9,3,5,2,2,0,4,4,4,1,0,1,4,15,29.0
