first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Monta,Ellis,2014-12-20,DAL,SAS,2415,15,23,5,6,3,6,0,0,0,1,4,0,2,1,38,49.0
LaMarcus,Aldridge,2014-12-20,POR,NOP,1741,12,20,0,1,3,3,2,10,12,2,3,2,1,1,27,54.5
Chris,Paul,2014-12-20,LAC,MIL,2186,6,16,4,6,11,12,1,2,3,9,2,1,2,3,27,51.25
Eric,Bledsoe,2014-12-20,PHO,NYK,2187,8,15,1,3,8,9,1,9,10,3,3,0,3,0,25,47.0
Carmelo,Anthony,2014-12-20,NYK,PHO,2422,9,19,1,4,6,6,3,8,11,3,3,1,3,2,25,50.25
Blake,Griffin,2014-12-20,LAC,MIL,2053,10,17,0,0,4,5,4,2,6,8,1,0,4,3,24,43.5
Kemba,Walker,2014-12-20,CHO,UTA,1971,8,17,2,5,2,2,0,2,2,6,4,0,0,0,20,40.5
Isaiah,Thomas,2014-12-20,PHO,NYK,1916,7,12,3,5,5,7,1,2,3,3,1,0,0,0,22,33.75
Austin,Rivers,2014-12-20,NOP,POR,1997,5,9,0,1,11,12,0,2,2,3,1,0,0,1,21,30.0
Dwight,Howard,2014-12-20,HOU,ATL,2490,7,10,0,0,5,6,4,7,11,5,2,1,4,5,19,44.25
Al,Horford,2014-12-20,ATL,HOU,1908,6,10,0,1,2,2,3,5,8,5,1,3,1,2,14,39.0
J.J.,Redick,2014-12-20,LAC,MIL,2053,9,15,5,8,0,0,0,3,3,2,1,0,1,2,23,33.75
Giannis,Antetokounmpo,2014-12-20,MIL,LAC,2262,8,12,0,1,2,3,1,8,9,6,2,0,3,3,18,40.75
James,Harden,2014-12-20,HOU,ATL,2351,5,16,2,7,6,6,1,5,6,14,1,1,3,5,18,50.0
Kyle,Korver,2014-12-20,ATL,HOU,2295,7,12,4,8,4,4,0,3,3,2,1,0,2,2,22,31.75
Damian,Lillard,2014-12-20,POR,NOP,1667,6,12,3,6,2,2,0,3,3,7,1,0,1,2,17,34.25
Al,Jefferson,2014-12-20,CHO,UTA,1618,8,13,0,0,3,4,0,10,10,1,0,0,0,2,19,33.0
Jose,Calderon,2014-12-20,NYK,PHO,2108,8,13,5,6,0,0,0,5,5,3,1,0,3,3,21,34.75
Gerald,Henderson,2014-12-20,CHO,UTA,1730,8,12,1,2,0,0,0,2,2,4,1,0,0,2,17,28.0
Nicolas,Batum,2014-12-20,POR,NOP,1821,5,8,0,2,1,2,1,2,3,5,3,0,0,1,11,28.25
Rudy,Gobert,2014-12-20,UTA,CHO,1800,5,6,0,0,1,2,5,7,12,0,1,2,1,3,11,31.5
Ryan,Anderson,2014-12-20,NOP,POR,1563,6,11,1,5,3,3,3,2,5,3,0,0,1,1,16,26.75
Jared,Dudley,2014-12-20,MIL,LAC,1774,7,12,2,4,0,0,2,6,8,3,2,0,3,2,16,34.0
Markieff,Morris,2014-12-20,PHO,NYK,2000,8,16,1,3,2,2,2,3,5,0,1,0,0,1,19,27.75
Derrick,Favors,2014-12-20,UTA,CHO,1102,5,8,0,0,3,4,3,2,5,2,0,1,0,0,13,24.25
Matt,Bonner,2014-12-20,SAS,DAL,1550,3,4,0,0,8,8,0,2,2,0,1,0,0,2,14,18.5
Michael,Kidd-Gilchrist,2014-12-20,CHO,UTA,1984,4,8,0,0,5,8,3,8,11,2,1,3,3,2,13,36.25
Aron,Baynes,2014-12-20,SAS,DAL,1858,6,11,0,0,4,4,2,8,10,2,1,1,4,4,16,33.5
Ty,Lawson,2014-12-20,DEN,IND,2266,6,16,0,2,3,4,0,1,1,10,3,0,3,3,15,35.75
Paul,Millsap,2014-12-20,ATL,HOU,1779,6,11,0,2,2,3,1,5,6,3,2,3,4,2,14,34.0
Tyson,Chandler,2014-12-20,DAL,SAS,2185,1,2,0,0,4,4,5,9,14,0,1,2,1,2,6,29.0
Larry,Sanders,2014-12-20,MIL,LAC,1558,5,6,0,0,0,2,2,5,7,3,1,1,0,5,10,27.25
Danilo,Gallinari,2014-12-20,DEN,IND,1673,7,12,1,3,4,5,1,2,3,1,0,0,3,1,19,23.25
Joe,Ingles,2014-12-20,UTA,CHO,982,5,8,3,6,0,1,0,4,4,1,0,1,0,0,13,23.0
Lavoy,Allen,2014-12-20,IND,DEN,1464,2,3,0,0,2,2,5,5,10,3,0,0,0,2,6,23.0
Gordon,Hayward,2014-12-20,UTA,CHO,1923,6,14,2,6,0,0,0,2,2,6,1,0,1,1,14,28.0
Chris,Kaman,2014-12-20,POR,NOP,1337,8,10,0,0,0,3,1,5,6,0,1,0,2,3,16,24.5
Alexis,Ajinca,2014-12-20,NOP,POR,878,4,7,0,0,2,2,4,9,13,0,1,0,2,1,10,27.25
DeAndre,Jordan,2014-12-20,LAC,MIL,2058,4,8,0,0,1,4,5,11,16,0,1,2,1,4,9,34.5
Marco,Belinelli,2014-12-20,SAS,DAL,2327,7,16,0,3,7,7,3,0,3,2,0,0,5,2,21,25.25
Khris,Middleton,2014-12-20,MIL,LAC,1461,5,10,1,5,1,1,1,3,4,2,1,0,0,2,12,22.5
Jerryd,Bayless,2014-12-20,MIL,LAC,1670,7,13,2,3,0,0,1,3,4,2,0,0,1,4,16,24.5
DeMarre,Carroll,2014-12-20,ATL,HOU,2069,3,8,3,5,4,6,0,2,2,1,0,2,0,1,13,22.5
Jamal,Crawford,2014-12-20,LAC,MIL,1767,5,16,3,8,4,6,0,2,2,2,2,1,1,2,17,29.5
Devin,Harris,2014-12-20,DAL,SAS,1355,5,12,3,9,0,0,0,0,0,3,2,0,0,2,13,23.0
Cory,Joseph,2014-12-20,SAS,DAL,2471,5,15,0,2,4,4,1,5,6,2,2,0,1,1,14,28.0
Thabo,Sefolosha,2014-12-20,ATL,HOU,699,3,4,1,2,0,0,0,5,5,3,2,1,2,0,7,23.25
David,West,2014-12-20,IND,DEN,1931,8,22,1,3,2,5,0,10,10,5,0,1,2,3,19,40.5
Timofey,Mozgov,2014-12-20,DEN,IND,2149,3,4,0,0,0,0,3,12,15,0,0,5,3,3,6,33.25
Tim,Hardaway,2014-12-20,NYK,PHO,2063,5,14,1,5,5,5,1,3,4,1,1,1,2,3,16,26.0
Chandler,Parsons,2014-12-20,DAL,SAS,2305,6,15,1,5,3,3,2,9,11,1,1,0,3,5,16,32.25
Shelvin,Mack,2014-12-20,ATL,HOU,1054,4,8,0,2,1,1,0,3,3,4,0,0,0,1,9,18.75
C.J.,Miles,2014-12-20,IND,DEN,1910,6,19,2,8,2,2,1,4,5,0,2,1,1,2,16,28.75
Kyle,Anderson,2014-12-20,SAS,DAL,1869,4,8,1,1,2,2,0,8,8,0,2,0,2,4,11,24.5
Donald,Sloan,2014-12-20,IND,DEN,2132,4,11,1,4,0,0,1,6,7,4,1,0,1,1,9,25.75
Cody,Zeller,2014-12-20,CHO,UTA,1150,3,6,0,0,1,2,6,0,6,1,0,0,0,2,7,16.0
J.J.,Hickson,2014-12-20,DEN,IND,1238,4,8,0,0,2,2,0,5,5,0,0,1,0,2,10,18.25
Trevor,Ariza,2014-12-20,HOU,ATL,2440,5,14,3,9,0,0,1,2,3,1,2,1,1,4,13,25.25
Patrick,Beverley,2014-12-20,HOU,ATL,2466,5,14,4,9,0,0,3,4,7,3,1,0,3,6,14,29.75
Solomon,Hill,2014-12-20,IND,DEN,1700,3,7,2,4,3,4,1,2,3,1,2,0,2,5,11,20.25
Alex,Len,2014-12-20,PHO,NYK,1249,1,6,0,0,2,2,5,3,8,0,1,3,0,2,4,22.0
Kendall,Marshall,2014-12-20,MIL,LAC,1088,4,6,1,3,1,2,0,1,1,3,0,0,3,0,10,14.75
Donatas,Motiejunas,2014-12-20,HOU,ATL,1479,4,11,0,3,0,2,3,4,7,1,1,1,0,1,8,22.25
Samuel,Dalembert,2014-12-20,NYK,PHO,1596,2,7,0,0,1,2,7,5,12,0,2,1,2,4,5,25.0
Thomas,Robinson,2014-12-20,POR,NOP,1139,6,8,0,0,0,2,2,2,4,0,0,0,2,5,12,16.0
P.J.,Tucker,2014-12-20,PHO,NYK,2065,1,2,1,1,0,0,2,5,7,3,2,0,1,5,3,20.25
Glen,Davis,2014-12-20,LAC,MIL,801,1,2,0,0,0,0,0,4,4,1,3,0,0,0,2,14.5
Pablo,Prigioni,2014-12-20,NYK,PHO,1784,1,7,0,5,0,0,1,2,3,7,3,0,0,2,2,22.25
Goran,Dragic,2014-12-20,PHO,NYK,1885,4,11,0,2,2,3,0,1,1,2,1,0,0,1,10,16.25
Jason,Terry,2014-12-20,HOU,ATL,1307,5,13,4,10,0,0,0,3,3,0,1,0,3,0,14,20.25
Marvin,Williams,2014-12-20,CHO,UTA,1730,3,6,1,3,0,0,1,4,5,1,1,0,1,2,7,16.75
Steve,Blake,2014-12-20,POR,NOP,1481,1,4,1,2,0,0,3,1,4,5,2,0,2,2,3,19.0
Luke,Babbitt,2014-12-20,NOP,POR,1169,1,1,1,1,2,2,0,3,3,0,0,0,0,0,5,9.25
Dirk,Nowitzki,2014-12-20,DAL,SAS,1958,4,14,0,3,5,5,1,2,3,3,0,0,1,4,13,20.75
Brian,Roberts,2014-12-20,CHO,UTA,706,2,4,1,2,0,0,1,2,3,2,0,0,0,1,5,12.25
Rajon,Rondo,2014-12-20,DAL,SAS,2027,3,11,0,1,0,0,2,5,7,9,2,0,4,4,6,30.25
Zaza,Pachulia,2014-12-20,MIL,LAC,1209,1,3,0,0,3,4,2,5,7,2,0,0,2,1,5,15.75
Nick,Johnson,2014-12-20,HOU,ATL,512,2,3,1,2,2,2,2,1,3,0,0,0,2,2,7,10.25
Anthony,Davis,2014-12-20,NOP,POR,1656,3,14,0,0,1,1,3,3,6,0,1,5,1,1,7,26.0
Meyers,Leonard,2014-12-20,POR,NOP,597,2,4,1,3,2,2,0,2,2,0,0,0,0,3,7,10.0
Allen,Crabbe,2014-12-20,POR,NOP,910,1,3,1,1,0,0,0,2,2,4,0,0,0,1,3,12.0
Marcus,Morris,2014-12-20,PHO,NYK,948,3,7,3,5,0,0,0,1,1,0,0,0,1,1,9,11.25
Pero,Antic,2014-12-20,ATL,HOU,975,2,3,2,3,1,2,0,2,2,0,0,0,1,2,7,10.0
Jason,Smith,2014-12-20,NYK,PHO,1043,5,14,0,1,1,3,2,1,3,0,1,0,1,0,11,16.25
Jusuf,Nurkic,2014-12-20,DEN,IND,709,2,4,0,0,0,0,1,4,5,0,1,0,0,3,4,12.25
Bismack,Biyombo,2014-12-20,CHO,UTA,1059,1,1,0,0,0,0,2,3,5,0,0,0,0,1,2,8.25
Alec,Burks,2014-12-20,UTA,CHO,1821,3,13,0,3,5,5,1,3,4,1,0,0,1,2,11,17.0
Kostas,Papanikolaou,2014-12-20,HOU,ATL,1033,1,5,1,3,1,2,1,1,2,3,0,0,0,0,4,11.5
Austin,Daye,2014-12-20,SAS,DAL,1125,2,4,2,3,0,0,1,4,5,0,0,0,2,1,6,12.25
Jeff,Ayres,2014-12-20,SAS,DAL,1022,1,3,0,0,1,1,3,4,7,0,0,0,0,3,3,11.75
Dante,Cunningham,2014-12-20,NOP,POR,925,2,3,0,0,0,0,0,0,0,0,1,0,0,1,4,6.0
Jrue,Holiday,2014-12-20,NOP,POR,1651,3,12,0,2,0,0,3,2,5,7,1,1,4,2,6,24.75
Dennis,Schroder,2014-12-20,ATL,HOU,1826,3,9,0,1,2,2,0,6,6,6,0,0,4,4,8,22.5
Mike,Scott,2014-12-20,ATL,HOU,1101,3,6,0,2,0,0,0,0,0,1,0,0,0,1,6,7.5
Wesley,Matthews,2014-12-20,POR,NOP,1321,3,8,3,8,0,0,0,2,2,0,1,0,3,0,9,13.5
Trey,Burke,2014-12-20,UTA,CHO,1396,4,13,1,4,1,1,0,2,2,2,0,0,1,1,10,15.5
