first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
John,Wall,2014-12-01,WAS,MIA,1897,6,10,2,4,4,5,0,5,5,13,2,1,2,1,18,49.75
Kawhi,Leonard,2014-12-01,SAS,PHI,1976,9,15,2,6,6,8,1,9,10,4,2,0,3,2,26,48.0
Blake,Griffin,2014-12-01,LAC,MIN,1520,8,14,0,0,7,8,1,7,8,3,0,1,1,2,23,39.0
Trey,Burke,2014-12-01,UTA,DEN,2162,7,13,4,7,0,0,1,0,1,8,0,0,0,1,18,33.25
J.J.,Redick,2014-12-01,LAC,MIN,1368,7,11,4,5,5,6,0,1,1,2,0,0,1,2,23,28.75
Michael,Carter-Williams,2014-12-01,PHI,SAS,2089,9,19,2,3,4,5,1,10,11,7,0,0,4,4,24,47.25
Shabazz,Muhammad,2014-12-01,MIN,LAC,1630,6,11,0,1,6,7,1,9,10,4,0,0,1,2,18,36.0
Rasual,Butler,2014-12-01,WAS,MIA,1962,8,14,3,5,4,5,0,3,3,3,0,0,2,2,23,31.75
Alexey,Shved,2014-12-01,PHI,SAS,1663,7,16,2,6,3,3,2,2,4,4,2,0,0,3,19,35.0
Chris,Bosh,2014-12-01,MIA,WAS,2007,9,14,1,3,2,5,0,8,8,3,0,2,4,1,21,38.0
Alec,Burks,2014-12-01,UTA,DEN,2246,7,15,0,2,8,10,2,6,8,3,0,0,3,2,22,35.0
Marcin,Gortat,2014-12-01,WAS,MIA,1617,6,9,0,0,3,4,1,9,10,1,0,2,1,2,15,32.5
DeAndre,Jordan,2014-12-01,LAC,MIN,1572,5,5,0,0,1,2,2,11,13,2,1,4,4,2,11,38.25
Enes,Kanter,2014-12-01,UTA,DEN,1852,8,19,0,0,1,2,5,10,15,2,0,2,1,2,17,42.25
Ty,Lawson,2014-12-01,DEN,UTA,2338,6,15,0,1,3,5,1,3,4,12,2,0,3,3,15,40.5
Gordon,Hayward,2014-12-01,UTA,DEN,2321,7,18,3,6,8,8,0,5,5,1,1,0,4,2,25,34.25
Chris,Paul,2014-12-01,LAC,MIN,1475,3,7,0,2,6,6,1,2,3,8,1,0,2,2,12,28.75
Manu,Ginobili,2014-12-01,SAS,PHI,762,4,8,2,3,4,5,1,0,1,3,0,0,0,0,14,20.75
Dwyane,Wade,2014-12-01,MIA,WAS,1654,9,13,0,0,2,5,0,3,3,0,1,0,2,2,20,24.75
Matt,Bonner,2014-12-01,SAS,PHI,862,5,5,2,2,0,0,0,0,0,2,0,1,0,1,12,18.0
Aron,Baynes,2014-12-01,SAS,PHI,1765,6,9,0,0,3,4,3,6,9,0,1,0,2,5,15,27.25
Spencer,Hawes,2014-12-01,LAC,MIN,1205,5,9,4,7,0,0,0,4,4,2,0,1,0,5,14,26.0
Jordan,Farmar,2014-12-01,LAC,MIN,1405,3,7,3,6,0,0,1,4,5,7,2,0,3,1,9,29.75
Drew,Gooden,2014-12-01,WAS,MIA,1256,4,6,2,3,0,0,1,0,1,3,2,0,0,4,10,20.75
Robbie,Hummel,2014-12-01,MIN,LAC,683,6,8,0,1,1,2,1,1,2,0,1,0,0,2,13,17.5
Cory,Joseph,2014-12-01,SAS,PHI,2035,4,10,0,1,6,8,1,7,8,6,0,0,3,3,14,31.5
Josh,McRoberts,2014-12-01,MIA,WAS,1443,2,4,0,1,4,5,2,2,4,4,1,0,0,2,8,21.0
Darrell,Arthur,2014-12-01,DEN,UTA,1026,4,7,2,5,2,2,0,2,2,1,2,0,1,2,12,20.5
Gorgui,Dieng,2014-12-01,MIN,LAC,1200,3,5,0,0,1,1,3,1,4,5,1,0,0,4,7,21.5
Timofey,Mozgov,2014-12-01,DEN,UTA,1666,5,5,0,0,0,0,2,8,10,1,0,1,2,5,10,25.0
Jeff,Adrien,2014-12-01,MIN,LAC,792,2,3,0,0,3,4,1,5,6,2,1,2,1,2,7,23.0
Kenneth,Faried,2014-12-01,DEN,UTA,1741,4,9,0,0,3,4,2,3,5,2,0,1,1,1,11,21.75
K.J.,McDaniels,2014-12-01,PHI,SAS,1815,2,8,1,5,5,8,1,8,9,2,3,2,2,5,10,33.75
Wilson,Chandler,2014-12-01,DEN,UTA,2045,6,13,3,7,0,0,1,3,4,0,0,0,0,3,15,21.5
Otto,Porter,2014-12-01,WAS,MIA,1438,2,4,1,3,2,2,2,3,5,2,1,0,1,0,7,18.25
Mo,Williams,2014-12-01,MIN,LAC,1439,1,4,1,1,4,5,0,2,2,7,2,0,2,3,7,23.5
Glen,Davis,2014-12-01,LAC,MIN,956,1,3,0,0,6,8,1,3,4,2,0,1,0,2,8,18.0
Rudy,Gobert,2014-12-01,UTA,DEN,1466,3,7,0,0,3,6,3,4,7,1,0,1,0,1,9,21.25
Jared,Cunningham,2014-12-01,LAC,MIN,707,2,4,1,3,3,4,1,1,2,2,1,0,0,2,8,16.0
Arron,Afflalo,2014-12-01,DEN,UTA,1835,6,11,2,4,0,0,0,1,1,1,0,0,1,2,14,17.25
J.J.,Hickson,2014-12-01,DEN,UTA,1288,4,12,0,0,2,3,2,6,8,2,1,3,1,4,10,30.5
Marco,Belinelli,2014-12-01,SAS,PHI,1852,3,13,1,7,4,5,2,5,7,3,1,0,1,0,11,26.25
Henry,Sims,2014-12-01,PHI,SAS,1485,5,9,2,3,0,2,1,4,5,0,0,0,0,4,12,19.25
Andre,Miller,2014-12-01,WAS,MIA,983,3,3,0,0,0,0,0,0,0,4,0,0,0,2,6,12.0
Trevor,Booker,2014-12-01,UTA,DEN,2002,3,7,0,1,0,0,3,6,9,1,2,1,1,4,6,24.25
Kris,Humphries,2014-12-01,WAS,MIA,1419,3,7,0,0,2,2,1,4,5,1,1,0,1,1,8,17.25
Norris,Cole,2014-12-01,MIA,WAS,1409,3,7,1,3,0,0,1,2,3,0,2,0,0,1,7,15.25
Brandon,Davies,2014-12-01,PHI,SAS,1115,3,7,0,1,2,3,1,1,2,3,0,0,0,2,8,15.0
Andrew,Wiggins,2014-12-01,MIN,LAC,1575,4,11,0,0,6,9,0,1,1,2,1,0,2,3,14,19.25
Matt,Barnes,2014-12-01,LAC,MIN,1408,3,7,2,5,0,0,1,4,5,2,0,0,1,2,8,17.75
Robert,Covington,2014-12-01,PHI,SAS,1041,3,6,3,3,0,0,0,1,1,0,0,0,0,2,9,11.75
Danilo,Gallinari,2014-12-01,DEN,UTA,840,2,6,0,4,2,3,0,2,2,1,1,1,0,0,6,14.0
Luol,Deng,2014-12-01,MIA,WAS,1416,2,7,0,2,5,7,0,3,3,0,1,0,1,0,9,14.25
Nate,Robinson,2014-12-01,DEN,UTA,577,2,3,0,1,0,0,0,2,2,3,1,0,1,1,4,12.5
Boris,Diaw,2014-12-01,SAS,PHI,1761,2,6,0,1,1,1,1,3,4,3,1,0,1,1,5,16.0
Luc,Mbah,2014-12-01,PHI,SAS,1316,3,10,0,2,0,0,0,1,1,3,3,0,1,1,6,17.25
Kevin,Seraphin,2014-12-01,WAS,MIA,1178,2,4,0,0,2,4,1,7,8,1,0,0,1,4,6,17.0
Mario,Chalmers,2014-12-01,MIA,WAS,1833,4,11,0,4,3,4,1,1,2,2,0,0,2,3,11,15.5
JaKarr,Sampson,2014-12-01,PHI,SAS,749,1,1,1,1,1,2,0,3,3,1,0,0,1,1,4,9.25
Zach,LaVine,2014-12-01,MIN,LAC,1441,4,11,0,2,2,2,0,2,2,1,0,0,1,2,10,13.5
Thaddeus,Young,2014-12-01,MIN,LAC,1270,4,9,0,1,0,2,0,2,2,0,1,1,0,4,8,14.5
Hollis,Thompson,2014-12-01,PHI,SAS,1735,3,6,1,3,0,0,0,1,1,2,0,0,1,4,7,11.25
Bradley,Beal,2014-12-01,WAS,MIA,1002,3,7,2,3,0,0,1,1,2,0,1,0,2,4,8,12.5
Anthony,Bennett,2014-12-01,MIN,LAC,1815,2,6,0,0,2,4,0,2,2,1,1,0,1,1,6,11.5
Danny,Green,2014-12-01,SAS,PHI,1541,1,9,1,5,2,2,0,4,4,2,1,0,0,0,5,15.5
Gary,Harris,2014-12-01,DEN,UTA,1045,2,6,2,4,0,0,0,1,1,0,0,0,0,1,6,8.25
Jerami,Grant,2014-12-01,PHI,SAS,774,2,6,0,2,0,2,1,2,3,0,1,1,0,1,4,11.75
Corey,Brewer,2014-12-01,MIN,LAC,903,3,9,1,4,2,2,0,0,0,1,0,0,2,2,9,10.0
Chase,Budinger,2014-12-01,MIN,LAC,1305,0,4,0,2,2,2,0,1,1,3,1,0,0,2,2,9.75
Shabazz,Napier,2014-12-01,MIA,WAS,1471,3,8,0,5,0,0,0,2,2,2,0,0,1,3,6,11.0
Reggie,Bullock,2014-12-01,LAC,MIN,829,2,5,1,3,0,0,0,1,1,0,0,0,1,1,5,6.25
Hedo,Turkoglu,2014-12-01,LAC,MIN,585,0,1,0,0,0,0,1,2,3,1,0,0,0,1,0,5.25
Ekpe,Udoh,2014-12-01,LAC,MIN,484,1,2,0,0,0,0,0,1,1,1,0,0,0,3,2,4.75
Kyle,Anderson,2014-12-01,SAS,PHI,273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0
Austin,Daye,2014-12-01,SAS,PHI,837,1,3,1,1,0,0,0,6,6,1,0,0,2,3,3,11.5
Jamal,Crawford,2014-12-01,LAC,MIN,886,1,5,0,3,2,2,0,0,0,1,0,0,1,1,4,5.0
James,Ennis,2014-12-01,MIA,WAS,857,0,1,0,1,0,0,1,2,3,0,0,0,0,1,0,3.75
Justin,Hamilton,2014-12-01,MIA,WAS,290,0,2,0,1,0,0,2,2,4,0,0,0,0,1,0,5.0
Jeff,Ayres,2014-12-01,SAS,PHI,736,1,5,0,0,2,2,2,1,3,1,0,1,2,5,4,10.25
Garrett,Temple,2014-12-01,WAS,MIA,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
DeJuan,Blair,2014-12-01,WAS,MIA,290,1,4,0,0,0,0,0,2,2,0,0,0,0,1,2,4.5
Paul,Pierce,2014-12-01,WAS,MIA,1183,1,4,0,1,2,2,0,1,1,1,0,0,2,2,4,5.75
Dante,Exum,2014-12-01,UTA,DEN,753,0,2,0,0,2,2,0,0,0,0,0,0,1,0,2,1.5
Joe,Ingles,2014-12-01,UTA,DEN,654,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,2.25
Hassan,Whiteside,2014-12-01,MIA,WAS,135,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1.25
Shawne,Williams,2014-12-01,MIA,WAS,1152,1,3,0,2,0,0,0,0,0,1,0,0,0,4,2,3.5
Steve,Novak,2014-12-01,UTA,DEN,306,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.5
Glenn,Robinson,2014-12-01,MIN,LAC,347,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Rodney,Hood,2014-12-01,UTA,DEN,639,1,3,0,2,0,2,0,2,2,1,0,1,2,1,2,7.0
Udonis,Haslem,2014-12-01,MIA,WAS,733,0,2,0,0,2,2,0,0,0,0,0,0,1,2,2,1.5
Drew,Gordon,2014-12-01,PHI,SAS,618,0,1,0,0,0,0,1,1,2,0,0,0,1,2,0,2.0
