first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Stephen,Curry,2015-01-02,GSW,TOR,2034,10,18,5,11,7,7,2,3,5,12,1,0,0,3,32,60.75
Kevin,Durant,2015-01-02,OKC,WAS,1879,12,18,4,7,6,7,0,8,8,2,0,1,2,3,34,50.0
Jeff,Teague,2015-01-02,ATL,UTA,2141,9,17,2,4,6,7,0,4,4,8,3,0,0,0,26,50.0
Brandon,Jennings,2015-01-02,DET,NYK,1494,11,17,4,8,3,4,1,2,3,3,2,0,2,1,29,42.25
Rajon,Rondo,2015-01-02,DAL,BOS,2093,12,19,5,7,0,0,1,5,6,5,1,0,2,3,29,47.5
Draymond,Green,2015-01-02,GSW,TOR,2429,6,12,2,6,2,2,3,8,11,13,2,2,2,4,16,57.25
Elfrid,Payton,2015-01-02,ORL,BRK,2148,6,13,1,1,3,5,4,5,9,10,3,1,2,3,16,49.75
Greivis,Vasquez,2015-01-02,TOR,GSW,2051,10,19,5,9,0,1,0,5,5,7,1,0,2,1,25,45.25
Jeremy,Lin,2015-01-02,LAL,MEM,1653,9,14,2,3,0,0,0,3,3,5,3,1,1,2,20,39.75
Mike,Conley,2015-01-02,MEM,LAL,1941,5,13,3,5,6,8,1,5,6,9,2,1,2,1,19,46.5
Marreese,Speights,2015-01-02,GSW,TOR,1526,12,19,0,1,2,2,4,4,8,0,0,0,1,2,26,35.5
Ed,Davis,2015-01-02,LAL,MEM,1690,7,9,0,0,6,8,2,6,8,1,1,2,1,4,20,37.0
Kevin,Love,2015-01-02,CLE,CHO,2271,9,15,3,4,6,10,0,5,5,1,0,1,1,3,27,37.75
Monta,Ellis,2015-01-02,DAL,BOS,2041,8,17,2,3,4,4,0,5,5,4,2,0,0,2,22,39.25
Henry,Sims,2015-01-02,PHI,PHO,1083,6,7,0,0,4,4,3,2,5,2,0,2,1,0,16,28.75
Kyle,Lowry,2015-01-02,TOR,GSW,2107,8,17,2,5,4,6,2,3,5,8,2,0,3,4,22,43.75
Eric,Bledsoe,2015-01-02,PHO,PHI,1834,6,14,3,5,2,2,1,4,5,8,1,0,0,1,17,38.75
Markieff,Morris,2015-01-02,PHO,PHI,1302,7,12,3,4,4,4,1,2,3,1,2,1,1,4,21,33.25
Tyler,Zeller,2015-01-02,BOS,DAL,1512,7,9,0,0,3,4,2,8,10,2,1,0,1,2,17,34.0
Ryan,Anderson,2015-01-02,NOP,HOU,1456,9,14,3,6,1,1,1,4,5,1,1,0,2,0,22,32.25
Brandon,Knight,2015-01-02,MIL,IND,1961,9,19,2,5,0,0,0,2,2,7,4,0,2,1,20,41.0
Brook,Lopez,2015-01-02,BRK,ORL,1060,7,8,0,0,2,3,2,6,8,0,0,3,1,0,16,31.5
C.J.,Miles,2015-01-02,IND,MIL,1945,8,14,6,9,0,1,0,4,4,1,0,2,1,1,22,35.0
Bradley,Beal,2015-01-02,WAS,OKC,2236,7,15,3,5,4,4,1,9,10,6,0,0,3,3,21,42.5
Tony,Wroten,2015-01-02,PHI,PHO,1992,10,19,4,9,4,9,0,2,2,3,3,0,5,2,28,40.5
Tyreke,Evans,2015-01-02,NOP,HOU,1628,10,15,0,1,1,1,1,3,4,5,1,0,4,2,21,33.5
Gerald,Green,2015-01-02,PHO,PHI,1319,9,15,3,7,0,0,1,3,4,2,1,0,2,1,21,31.5
J.R.,Smith,2015-01-02,NYK,DET,2175,8,20,5,9,1,2,1,2,3,5,3,0,3,0,22,40.25
Rudy,Gobert,2015-01-02,UTA,ATL,1446,3,3,0,0,5,6,2,5,7,1,0,4,0,2,11,29.25
Klay,Thompson,2015-01-02,GSW,TOR,1717,8,13,4,6,0,0,0,2,2,1,2,3,3,4,20,34.5
Zaza,Pachulia,2015-01-02,MIL,IND,1488,4,10,0,0,4,4,4,10,14,1,1,1,0,0,12,35.0
John,Wall,2015-01-02,WAS,OKC,2016,5,13,2,6,2,2,0,2,2,12,0,1,1,2,14,37.0
Deron,Williams,2015-01-02,BRK,ORL,1748,5,10,3,3,3,4,0,2,2,7,0,0,1,1,16,30.0
Mason,Plumlee,2015-01-02,BRK,ORL,1592,9,10,0,0,0,3,2,7,9,2,1,2,5,3,18,35.75
Kobe,Bryant,2015-01-02,LAL,MEM,1988,6,14,2,4,1,1,1,8,9,8,0,1,2,2,15,40.25
