first_name,last_name,date,team_abbreviation,opponent_abbreviation,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,total_rebounds,assists,steals,blocks,turnovers,fouls_committed,points,draftkings_score
Mo,Williams,2015-01-13,MIN,IND,2628,19,33,6,11,8,9,0,4,4,7,0,0,3,2,52,69.0
Markieff,Morris,2015-01-13,PHO,CLE,2304,15,21,2,3,3,4,1,6,7,1,1,0,2,3,35,47.25
Al,Horford,2015-01-13,ATL,PHI,1747,8,10,0,0,5,6,3,7,10,10,0,1,2,2,21,49.5
Monta,Ellis,2015-01-13,DAL,SAC,2406,11,23,2,3,4,5,2,2,4,10,4,1,2,5,28,58.0
DeMarcus,Cousins,2015-01-13,SAC,DAL,2429,11,21,0,0,10,10,3,13,16,9,2,1,9,6,32,67.0
Stephen,Curry,2015-01-13,GSW,UTA,1753,10,16,4,9,3,3,0,2,2,11,0,0,2,2,27,47.0
LeBron,James,2015-01-13,CLE,PHO,2201,11,18,3,8,8,13,1,6,7,5,1,0,5,3,33,50.25
J.R.,Smith,2015-01-13,CLE,PHO,2310,10,19,8,14,1,1,0,1,1,2,4,0,0,6,29,45.25
John,Wall,2015-01-13,WAS,SAS,2155,9,15,2,3,5,6,0,1,1,8,0,2,3,0,25,41.75
Rudy,Gobert,2015-01-13,UTA,GSW,1910,4,9,0,0,8,11,4,7,11,4,2,3,1,1,16,45.25
Derrick,Favors,2015-01-13,UTA,GSW,1798,10,16,0,0,2,3,2,9,11,0,0,1,0,1,22,37.75
Rajon,Rondo,2015-01-13,DAL,SAC,2294,10,16,1,2,0,3,2,3,5,7,4,0,3,5,21,44.75
Tyson,Chandler,2015-01-13,DAL,SAC,2633,6,8,0,0,4,6,3,14,17,1,0,1,0,5,16,40.75
Hassan,Whiteside,2015-01-13,MIA,LAL,1276,7,9,0,0,1,2,3,6,9,0,0,5,0,4,15,36.25
Kevin,Seraphin,2015-01-13,WAS,SAS,1170,6,8,0,0,5,5,2,6,8,1,0,1,1,2,17,30.0
Michael,Carter-Williams,2015-01-13,PHI,ATL,1784,8,13,1,2,3,3,2,7,9,4,1,1,5,3,20,39.25
Chris,Andersen,2015-01-13,MIA,LAL,1604,5,6,0,0,2,2,1,7,8,1,0,3,0,0,12,29.5
Mario,Chalmers,2015-01-13,MIA,LAL,2014,7,16,0,3,5,7,0,3,3,8,2,0,2,3,19,37.75
C.J.,Miles,2015-01-13,IND,MIN,1881,8,18,2,10,4,4,0,5,5,0,1,1,0,2,22,33.25
David,Lee,2015-01-13,GSW,UTA,1433,4,8,0,0,2,2,2,6,8,4,2,2,0,2,10,34.0
C.J.,Watson,2015-01-13,IND,MIN,1937,7,9,1,1,2,2,0,2,2,5,1,0,2,5,17,28.5
Alex,Len,2015-01-13,PHO,CLE,2241,5,8,0,0,3,4,3,7,10,3,1,1,1,4,13,33.5
Gorgui,Dieng,2015-01-13,MIN,IND,2262,3,7,0,0,4,4,4,6,10,6,3,2,4,3,10,39.5
Draymond,Green,2015-01-13,GSW,UTA,1447,6,9,3,4,0,0,0,1,1,3,1,1,1,0,15,25.75
Eric,Bledsoe,2015-01-13,PHO,CLE,2268,3,8,1,3,5,6,0,7,7,6,1,1,1,1,12,33.75
K.J.,McDaniels,2015-01-13,PHI,ATL,1966,5,9,2,3,2,2,2,1,3,4,1,0,1,2,14,26.25
Andrew,Wiggins,2015-01-13,MIN,IND,2159,7,16,0,0,6,6,1,2,3,4,0,1,2,3,20,30.75
Gordon,Hayward,2015-01-13,UTA,GSW,1916,5,11,1,4,6,6,0,1,1,2,1,2,2,1,17,26.75
Kyle,Korver,2015-01-13,ATL,PHI,1721,5,8,4,7,1,2,0,4,4,4,0,0,2,0,15,27.0
Shelvin,Mack,2015-01-13,ATL,PHI,1364,5,12,2,4,0,0,0,1,1,10,2,0,2,0,12,32.25
Carl,Landry,2015-01-13,SAC,DAL,1851,7,10,0,0,0,0,2,8,10,0,0,0,0,3,14,26.5
Bradley,Beal,2015-01-13,WAS,SAS,2202,4,10,0,1,5,6,2,3,5,3,2,2,2,2,13,30.75
Rodney,Stuckey,2015-01-13,IND,MIN,1487,5,8,0,2,3,3,0,5,5,1,2,1,2,1,13,25.75
Ed,Davis,2015-01-13,LAL,MIA,1400,6,7,0,0,0,0,4,4,8,0,0,1,2,1,12,23.0
Goran,Dragic,2015-01-13,PHO,CLE,1976,8,15,1,4,1,2,1,1,2,4,2,0,3,4,18,29.5
Dirk,Nowitzki,2015-01-13,DAL,SAC,2306,5,13,1,3,4,4,1,3,4,0,2,1,0,4,15,26.5
Tiago,Splitter,2015-01-13,SAS,WAS,1662,4,6,0,0,2,4,2,1,3,3,0,1,0,2,10,20.25
Klay,Thompson,2015-01-13,GSW,UTA,1603,5,8,2,2,0,0,0,4,4,3,0,0,1,1,12,22.0
Tarik,Black,2015-01-13,LAL,MIA,1332,3,8,0,0,3,6,6,3,9,2,2,0,1,2,9,26.75
Trey,Burke,2015-01-13,UTA,GSW,1751,7,14,1,5,0,0,0,1,1,5,1,0,2,2,15,25.25
Darren,Collison,2015-01-13,SAC,DAL,2726,6,20,0,6,6,8,2,5,7,3,3,0,3,2,18,35.75
Kris,Humphries,2015-01-13,WAS,SAS,1468,5,10,0,0,0,0,2,6,8,1,1,1,0,2,10,25.5
Derrick,Williams,2015-01-13,SAC,DAL,2176,5,12,0,2,2,4,1,9,10,2,2,0,1,2,12,31.0
Harrison,Barnes,2015-01-13,GSW,UTA,1371,5,8,2,4,0,0,0,2,2,1,0,0,0,0,12,17.0
Tim,Duncan,2015-01-13,SAS,WAS,1550,5,14,0,0,1,2,3,9,12,3,1,1,1,2,11,34.0
Kent,Bazemore,2015-01-13,ATL,PHI,1674,7,14,3,6,0,0,0,5,5,1,0,0,2,2,17,25.25
Tristan,Thompson,2015-01-13,CLE,PHO,1919,5,5,0,0,0,0,3,3,6,0,0,0,1,3,10,17.0
Justin,Holiday,2015-01-13,GSW,UTA,999,3,10,1,3,2,2,1,1,2,0,5,0,0,0,9,22.0
Andrew,Bogut,2015-01-13,GSW,UTA,1558,4,5,0,0,1,1,1,7,8,3,0,1,2,4,9,24.5
Ryan,Kelly,2015-01-13,LAL,MIA,1329,3,3,1,1,0,0,0,2,2,2,1,0,0,0,7,15.0
Jeff,Ayres,2015-01-13,SAS,WAS,1066,4,5,0,0,1,1,0,4,4,0,1,0,0,1,9,16.0
Jerami,Grant,2015-01-13,PHI,ATL,1241,5,7,2,3,1,1,0,1,1,0,0,1,1,3,13,16.75
Patrick,Mills,2015-01-13,SAS,WAS,1494,4,8,4,6,0,0,0,2,2,1,0,0,0,1,12,18.0
P.J.,Tucker,2015-01-13,PHO,CLE,1873,2,6,2,5,4,4,1,3,4,3,2,0,2,4,10,23.5
David,West,2015-01-13,IND,MIN,1870,5,8,0,0,2,2,0,6,6,4,1,1,5,3,12,27.0
Joe,Ingles,2015-01-13,UTA,GSW,1468,4,7,2,5,2,2,0,5,5,1,2,1,4,3,12,24.75
Dennis,Schroder,2015-01-13,ATL,PHI,1516,5,10,2,3,1,2,0,1,1,6,1,0,4,2,13,24.25
Shawn,Marion,2015-01-13,CLE,PHO,1306,2,7,0,1,2,2,4,7,11,2,0,0,0,1,6,22.75
Enes,Kanter,2015-01-13,UTA,GSW,1900,6,13,1,1,0,0,5,5,10,0,1,0,3,4,13,26.5
Luis,Scola,2015-01-13,IND,MIN,1325,3,6,0,0,5,10,3,3,6,1,0,0,2,0,11,19.0
Thaddeus,Young,2015-01-13,MIN,IND,2133,5,13,1,1,0,0,2,4,6,1,4,0,2,4,11,27.5
Cory,Joseph,2015-01-13,SAS,WAS,1424,2,5,0,0,2,2,1,1,2,5,0,1,0,3,6,18.0
Paul,Pierce,2015-01-13,WAS,SAS,1614,4,8,3,4,2,2,0,2,2,2,0,0,3,2,13,18.5
Boris,Diaw,2015-01-13,SAS,WAS,1057,4,8,0,1,0,1,0,2,2,3,1,0,0,1,8,17.0
Kevin,Love,2015-01-13,CLE,PHO,1603,3,11,1,5,2,2,6,3,9,0,0,1,1,1,9,22.25
Roy,Hibbert,2015-01-13,IND,MIN,1243,4,12,0,0,2,2,6,2,8,1,0,1,2,2,10,22.5
Jordan,Hill,2015-01-13,LAL,MIA,1349,5,12,0,0,2,4,3,3,6,0,0,0,1,1,12,19.0
Damjan,Rudez,2015-01-13,IND,MIN,992,3,6,2,4,0,0,0,0,0,2,1,0,1,0,8,13.5
Donald,Sloan,2015-01-13,IND,MIN,943,2,3,0,1,0,2,0,0,0,5,1,0,0,0,4,13.5
Marcus,Morris,2015-01-13,PHO,CLE,1219,4,9,1,3,0,0,2,0,2,2,1,0,1,2,9,16.5
Brandan,Wright,2015-01-13,PHO,CLE,791,2,2,0,0,1,2,0,1,1,0,2,0,0,1,5,10.25
